MME_ID,Timestamp,Vendor,MM_AttachedUEs,MM_AttachAtt,MM_AttachSucc,CPU_Load,Paging_Attempts,MM_TAU_Att,MM_TAU_Succ,S6a_AuthInfoReq,S6a_AuthInfoSucc
MME_Algarve_02,2025-09-23 06:15:00,Ericsson,3444,339,323,49.20656462354553,130,188,174,361,346
MME_Algarve_02,2025-09-23 06:30:00,Ericsson,2482,248,233,47.91239535453682,107,131,107,275,261
MME_Algarve_02,2025-09-23 06:45:00,Ericsson,2954,309,293,49.13653100445203,143,132,153,331,307
MME_Algarve_02,2025-09-23 07:00:00,Ericsson,3447,334,322,45.72138940157638,127,162,157,369,351
MME_Algarve_02,2025-09-23 07:15:00,Ericsson,3242,303,289,47.76648292204041,129,173,156,322,311
MME_Algarve_02,2025-09-23 07:30:00,Ericsson,3424,335,318,50.387757074445936,131,176,165,354,329
MME_Algarve_02,2025-09-23 07:45:00,Ericsson,3449,333,317,53.16357463999343,147,178,171,373,336
MME_Algarve_02,2025-09-23 08:00:00,Ericsson,4046,406,387,68.77639561428728,176,193,206,441,404
MME_Algarve_02,2025-09-23 08:15:00,Ericsson,3205,303,286,54.39511707909857,149,161,151,350,302
MME_Algarve_02,2025-09-23 08:30:00,Ericsson,3821,414,390,60.52945786667907,136,199,198,450,397
MME_Algarve_02,2025-09-23 08:45:00,Ericsson,4037,382,359,68.05139886505538,161,200,196,432,372
MME_Algarve_02,2025-09-23 09:00:00,Ericsson,4469,452,447,60.983216906765556,191,227,217,484,468
MME_Algarve_02,2025-09-23 09:15:00,Ericsson,3513,351,338,53.3714106730636,148,163,168,384,351
MME_Algarve_02,2025-09-23 09:30:00,Ericsson,4341,468,470,56.64553308131613,164,204,216,503,487
MME_Algarve_02,2025-09-23 09:45:00,Ericsson,3480,376,344,55.98682343453428,148,154,161,408,357
MME_Algarve_02,2025-09-23 10:00:00,Ericsson,2795,273,272,43.659578291866396,128,126,129,301,289
MME_Algarve_02,2025-09-23 10:15:00,Ericsson,2817,275,255,50.68681314966247,124,148,132,304,274
MME_Algarve_02,2025-09-23 10:30:00,Ericsson,2967,315,300,49.56668979151307,162,167,140,351,302
MME_Algarve_02,2025-09-23 10:45:00,Ericsson,2692,270,254,46.0733523440043,142,120,122,298,257
MME_Algarve_02,2025-09-23 11:00:00,Ericsson,3450,362,346,52.43243359338136,119,185,170,405,367
MME_Algarve_02,2025-09-23 11:15:00,Ericsson,3406,346,328,48.808889431216016,153,166,165,394,331
MME_Algarve_02,2025-09-23 11:30:00,Ericsson,3004,309,300,52.09410893723054,112,158,130,330,315
MME_Algarve_02,2025-09-23 11:45:00,Ericsson,3972,383,367,56.13167777675073,131,195,186,418,378
MME_Algarve_02,2025-09-23 12:00:00,Ericsson,4663,510,488,65.50092856050783,179,249,222,548,508
MME_Algarve_02,2025-09-23 12:15:00,Ericsson,4073,391,372,59.58971300040976,165,203,197,437,386
MME_Algarve_02,2025-09-23 12:30:00,Ericsson,4572,476,459,62.400341088537225,193,219,207,531,470
MME_Algarve_02,2025-09-23 12:45:00,Ericsson,4971,504,483,76.84390024063737,198,242,231,546,503
MME_Algarve_02,2025-09-23 13:00:00,Ericsson,4285,438,399,66.934184674373,161,214,193,480,436
MME_Algarve_02,2025-09-23 13:15:00,Ericsson,4681,466,437,56.26812420819647,170,218,241,504,443
MME_Algarve_02,2025-09-23 13:30:00,Ericsson,4693,493,455,63.67440365371972,155,219,238,544,473
MME_Algarve_02,2025-09-23 13:45:00,Ericsson,4221,389,362,55.2849825952525,177,209,204,422,368
MME_Algarve_02,2025-09-23 14:00:00,Ericsson,3224,327,293,53.427496344291974,124,147,142,358,305
MME_Algarve_02,2025-09-23 14:15:00,Ericsson,2642,271,254,51.94281535480658,137,136,140,291,260
MME_Algarve_02,2025-09-23 14:30:00,Ericsson,2180,209,204,56.01439466527922,109,101,103,233,214
MME_Algarve_02,2025-09-23 14:45:00,Ericsson,2724,265,257,52.42983407193544,77,136,122,268,264
MME_Algarve_02,2025-09-23 15:00:00,Ericsson,3116,294,283,47.801672804745316,165,164,142,319,297
MME_Algarve_02,2025-09-23 15:15:00,Ericsson,2470,244,228,46.30323583279843,124,131,101,272,232
MME_Algarve_02,2025-09-23 15:30:00,Ericsson,3155,311,294,59.07530409689102,145,163,149,349,322
MME_Algarve_02,2025-09-23 15:45:00,Ericsson,3030,299,292,55.38002848021912,132,132,152,328,304
MME_Algarve_02,2025-09-23 16:00:00,Ericsson,2766,302,272,43.687005049487446,109,128,128,333,272
MME_Algarve_02,2025-09-23 16:15:00,Ericsson,2968,295,276,37.7967065334192,85,154,136,334,270
MME_Algarve_02,2025-09-23 16:30:00,Ericsson,2984,279,264,51.77928620530021,148,145,141,295,267
MME_Algarve_02,2025-09-23 16:45:00,Ericsson,3109,271,264,48.45293334289977,152,157,134,300,287
MME_Algarve_02,2025-09-23 17:00:00,Ericsson,3389,340,320,51.47497855870248,146,178,163,376,344
MME_Algarve_02,2025-09-23 17:15:00,Ericsson,2675,264,250,45.47038043493163,123,116,146,289,277
MME_Algarve_02,2025-09-23 17:30:00,Ericsson,2494,261,243,43.12209084836434,96,125,101,266,246
MME_Algarve_02,2025-09-23 17:45:00,Ericsson,2645,272,262,41.70186853125108,84,133,130,294,283
MME_Algarve_02,2025-09-23 18:00:00,Ericsson,3909,411,398,59.394580435889544,207,180,175,454,432
MME_Algarve_02,2025-09-23 18:15:00,Ericsson,3896,396,367,58.876681407585885,169,193,193,430,385
MME_Algarve_02,2025-09-23 18:30:00,Ericsson,3554,340,319,49.3743242267983,143,180,171,365,341
MME_Algarve_02,2025-09-23 18:45:00,Ericsson,4822,483,464,59.47706714665786,217,248,241,529,490
MME_Algarve_02,2025-09-23 19:00:00,Ericsson,3893,385,365,53.860441161584994,140,198,194,414,379
MME_Algarve_02,2025-09-23 19:15:00,Ericsson,3884,374,351,51.922516824826566,149,186,187,417,363
MME_Algarve_02,2025-09-23 19:30:00,Ericsson,4722,471,432,54.78169560767991,166,251,235,518,455
MME_Algarve_02,2025-09-23 19:45:00,Ericsson,3702,406,369,60.21003425760033,191,179,182,436,385
MME_Algarve_02,2025-09-23 20:00:00,Ericsson,3663,389,377,66.07591091740197,135,176,174,434,391
MME_Algarve_02,2025-09-23 20:15:00,Ericsson,4169,424,410,65.57344814773577,158,222,193,443,428
MME_Algarve_02,2025-09-23 20:30:00,Ericsson,4229,450,427,69.7446316323187,167,209,197,495,438
MME_Algarve_02,2025-09-23 20:45:00,Ericsson,3590,362,351,59.41478496589161,157,200,184,392,379
MME_Algarve_02,2025-09-23 21:00:00,Ericsson,4212,445,417,70.12594858260357,198,210,216,486,438
MME_Algarve_02,2025-09-23 21:15:00,Ericsson,4650,466,423,71.50392580747051,196,230,232,516,442
MME_Algarve_02,2025-09-23 21:30:00,Ericsson,4431,430,405,64.90492469313365,176,218,206,491,421
MME_Algarve_02,2025-09-23 21:45:00,Ericsson,4237,395,369,59.62921386624554,166,210,205,430,386
MME_Algarve_02,2025-09-23 22:00:00,Ericsson,1381,90,85,35.971683854512705,67,65,69,97,89
MME_Algarve_02,2025-09-23 22:15:00,Ericsson,2061,212,201,42.8650539649967,110,132,91,237,212
MME_Algarve_02,2025-09-23 22:30:00,Ericsson,1513,210,197,34.17104276890522,108,77,57,227,196
MME_Algarve_02,2025-09-23 22:45:00,Ericsson,2145,260,244,32.81055379994058,62,105,102,292,259
MME_Algarve_02,2025-09-23 23:00:00,Ericsson,2340,256,242,41.8362241268095,94,102,118,252,274
MME_Algarve_02,2025-09-23 23:15:00,Ericsson,2089,230,215,36.34582466747568,124,114,98,243,241
MME_Algarve_02,2025-09-23 23:30:00,Ericsson,1878,192,182,49.39956211051327,128,86,86,203,188
MME_Algarve_02,2025-09-23 23:45:00,Ericsson,2727,280,268,43.54618817425041,63,126,134,296,287
MME_Alentejo_01,2025-09-10 00:00:00,Huawei,2179,226,214,34.15916514056453,112,127,97,252,229
MME_Alentejo_01,2025-09-10 00:15:00,Huawei,2114,222,208,36.73434340939644,86,110,85,229,217
MME_Alentejo_01,2025-09-10 00:30:00,Huawei,1548,181,167,35.707962777832,74,86,70,211,175
MME_Alentejo_01,2025-09-10 00:45:00,Huawei,2049,242,222,38.64059986429027,40,101,99,257,235
MME_Alentejo_01,2025-09-10 01:00:00,Huawei,2292,222,217,34.96112079567935,103,116,116,251,221
MME_Alentejo_01,2025-09-10 01:15:00,Huawei,2156,236,217,41.316531316633736,99,108,107,259,233
MME_Alentejo_01,2025-09-10 01:30:00,Huawei,2242,178,174,42.697244635084175,80,82,100,193,195
MME_Alentejo_01,2025-09-10 01:45:00,Huawei,2119,197,184,43.218814621522235,103,98,108,229,192
MME_Alentejo_01,2025-09-10 02:00:00,Huawei,2678,286,273,43.373209334207786,156,130,127,307,304
MME_Alentejo_01,2025-09-10 02:15:00,Huawei,1997,202,190,31.21156038571049,96,95,90,206,188
MME_Alentejo_01,2025-09-10 02:30:00,Huawei,1764,178,168,31.82780358097922,74,94,69,190,182
MME_Alentejo_01,2025-09-10 02:45:00,Huawei,1837,223,210,32.61413940598269,77,73,82,242,223
MME_Alentejo_01,2025-09-10 03:00:00,Huawei,2088,172,157,43.91354074331849,81,107,96,178,173
MME_Alentejo_01,2025-09-10 03:15:00,Huawei,2052,206,203,40.27019520292909,79,121,116,228,215
MME_Alentejo_01,2025-09-10 03:30:00,Huawei,1953,172,160,34.62172142332337,92,100,106,210,162
MME_Alentejo_01,2025-09-10 03:45:00,Huawei,2698,270,248,37.2985390442227,121,132,119,303,269
MME_Alentejo_01,2025-09-10 04:00:00,Huawei,2251,243,227,36.90715774705248,132,103,99,264,238
MME_Alentejo_01,2025-09-10 04:15:00,Huawei,2185,230,216,35.26321812760145,105,106,107,258,207
MME_Alentejo_01,2025-09-10 04:30:00,Huawei,2511,288,265,54.67283403465309,114,127,118,325,279
MME_Alentejo_01,2025-09-10 04:45:00,Huawei,2334,226,209,46.849261683514555,130,111,112,238,222
MME_Alentejo_01,2025-09-10 05:00:00,Huawei,1713,165,152,42.586730855757814,101,74,88,200,159
MME_Alentejo_01,2025-09-10 05:15:00,Huawei,1870,160,153,45.049099939400506,84,92,101,178,156
MME_Alentejo_01,2025-09-10 05:30:00,Huawei,1820,147,147,35.964582710715746,82,109,88,182,151
MME_Alentejo_01,2025-09-10 05:45:00,Huawei,2193,218,207,32.23890692330289,88,116,114,242,234
MME_Alentejo_01,2025-09-10 06:00:00,Huawei,2692,292,273,50.60424178962482,100,132,119,311,289
MME_Alentejo_01,2025-09-10 06:15:00,Huawei,2975,273,255,50.549896594659764,127,150,137,291,268
MME_Alentejo_01,2025-09-10 06:30:00,Huawei,2777,292,275,46.33075352647334,135,143,131,340,297
MME_Alentejo_01,2025-09-10 06:45:00,Huawei,2803,261,242,48.75783336330414,109,164,135,269,249
MME_Alentejo_01,2025-09-10 07:00:00,Huawei,2225,206,190,59.89890471692951,103,101,111,236,181
MME_Alentejo_01,2025-09-10 07:15:00,Huawei,3370,363,338,47.58214199989202,123,166,163,401,359
MME_Alentejo_01,2025-09-10 07:30:00,Huawei,2568,239,225,42.413467491887644,89,126,130,264,245
MME_Alentejo_01,2025-09-10 07:45:00,Huawei,2937,330,315,48.86638834004455,140,155,151,371,323
MME_Alentejo_01,2025-09-10 08:00:00,Huawei,2957,287,269,49.40065348072835,139,146,152,302,286
MME_Alentejo_01,2025-09-10 08:15:00,Huawei,3724,378,346,61.30016474142803,151,180,190,397,358
MME_Alentejo_01,2025-09-10 08:30:00,Huawei,4423,460,446,58.4947855542282,212,229,209,503,464
MME_Alentejo_01,2025-09-10 08:45:00,Huawei,4873,483,465,68.34965285574279,187,248,228,529,488
MME_Alentejo_01,2025-09-10 09:00:00,Huawei,4087,424,407,58.782313932333906,156,197,196,467,441
MME_Alentejo_01,2025-09-10 09:15:00,Huawei,3109,291,270,59.37395530879235,124,149,157,319,285
MME_Alentejo_01,2025-09-10 09:30:00,Huawei,4715,453,430,63.97021588343897,151,230,228,481,436
MME_Alentejo_01,2025-09-10 09:45:00,Huawei,4416,454,425,70.96214507424243,195,210,212,499,435
MME_Alentejo_01,2025-09-10 10:00:00,Huawei,3574,361,354,58.68615614105562,184,175,181,379,366
MME_Alentejo_01,2025-09-10 10:15:00,Huawei,3332,343,322,60.93721439374997,150,166,166,390,343
MME_Alentejo_01,2025-09-10 10:30:00,Huawei,2717,288,277,51.30510913089001,77,132,129,308,289
MME_Alentejo_01,2025-09-10 10:45:00,Huawei,1993,217,202,33.41389449064002,84,100,104,246,200
MME_Alentejo_01,2025-09-10 11:00:00,Huawei,3239,291,278,52.600984060967974,163,154,153,321,293
MME_Alentejo_01,2025-09-10 11:15:00,Huawei,3330,296,272,46.622628204327,110,170,157,329,282
MME_Alentejo_01,2025-09-10 11:30:00,Huawei,3349,289,266,56.110563111782746,152,177,159,322,279
MME_Alentejo_01,2025-09-10 11:45:00,Huawei,2348,241,225,50.054053145980035,145,97,126,245,224
MME_Alentejo_01,2025-09-10 12:00:00,Huawei,3562,343,321,61.173467824293446,144,185,166,376,331
MME_Alentejo_01,2025-09-10 12:15:00,Huawei,3862,397,381,57.30508924580572,191,182,174,443,396
MME_Alentejo_01,2025-09-10 12:30:00,Huawei,3708,376,355,51.23174170157488,169,183,168,385,362
MME_Alentejo_01,2025-09-10 12:45:00,Huawei,3971,381,367,65.69950335814136,201,186,190,419,379
MME_Alentejo_01,2025-09-10 13:00:00,Huawei,4259,444,410,65.44443614351815,171,211,203,498,441
MME_Alentejo_01,2025-09-10 13:15:00,Huawei,4070,391,362,52.738266766267714,165,210,199,440,373
MME_Alentejo_01,2025-09-10 13:30:00,Huawei,3827,377,352,59.06339213113973,196,200,184,418,366
MME_Alentejo_01,2025-09-10 13:45:00,Huawei,4309,422,404,72.15896154221237,204,204,210,455,422
MME_Alentejo_01,2025-09-10 14:00:00,Huawei,2773,277,257,45.848640790992754,125,150,131,293,262
MME_Alentejo_01,2025-09-10 14:15:00,Huawei,3221,335,320,52.20519216100028,136,175,150,371,327
MME_Alentejo_01,2025-09-10 14:30:00,Huawei,2858,294,282,50.46919415223922,124,148,152,326,300
MME_Alentejo_01,2025-09-10 14:45:00,Huawei,2506,245,236,51.393479052305864,122,122,120,266,248
MME_Alentejo_01,2025-09-10 15:00:00,Huawei,3266,330,314,53.895318301470915,138,150,149,338,324
MME_Alentejo_01,2025-09-10 15:15:00,Huawei,2829,307,290,41.77198143655715,117,128,139,342,299
MME_Alentejo_01,2025-09-10 15:30:00,Huawei,2173,209,190,45.106643322415906,96,109,100,230,211
MME_Alentejo_01,2025-09-10 15:45:00,Huawei,2687,253,247,43.709024298854864,110,124,130,273,264
MME_Alentejo_01,2025-09-10 16:00:00,Huawei,2587,288,272,58.805017666825364,120,115,115,335,288
MME_Alentejo_01,2025-09-10 16:15:00,Huawei,2812,262,253,53.048325014052644,128,142,148,272,276
MME_Alentejo_01,2025-09-10 16:30:00,Huawei,3099,320,306,49.45074693852867,150,162,148,371,328
MME_Alentejo_01,2025-09-10 16:45:00,Huawei,2785,293,271,44.32691526294008,120,125,128,315,274
MME_Alentejo_01,2025-09-10 17:00:00,Huawei,2185,214,194,41.72405062193072,119,102,100,237,202
MME_Alentejo_01,2025-09-10 17:15:00,Huawei,2936,318,312,44.95009658138733,132,140,139,362,324
MME_Alentejo_01,2025-09-10 17:30:00,Huawei,2802,267,242,53.3060744892847,90,145,135,280,242
MME_Alentejo_01,2025-09-10 17:45:00,Huawei,2615,252,246,40.59068546122724,100,117,131,268,261
MME_Alentejo_01,2025-09-10 18:00:00,Huawei,4508,453,428,61.10137768668282,196,211,213,498,450
MME_Alentejo_01,2025-09-10 18:15:00,Huawei,4210,405,383,70.6863457920124,188,203,206,440,401
MME_Alentejo_01,2025-09-10 18:30:00,Huawei,3514,388,378,51.22625811499472,127,160,155,420,405
MME_Alentejo_01,2025-09-10 18:45:00,Huawei,3793,422,407,70.43561668721759,145,186,184,462,435
MME_Alentejo_01,2025-09-10 19:00:00,Huawei,3465,371,348,55.11721112303654,135,165,164,398,365
MME_Alentejo_01,2025-09-10 19:15:00,Huawei,3841,400,373,63.60688560049215,160,187,192,460,384
MME_Alentejo_01,2025-09-10 19:30:00,Huawei,3324,360,352,61.30741104144006,151,149,147,402,358
MME_Alentejo_01,2025-09-10 19:45:00,Huawei,3662,372,357,59.67840192107946,124,178,169,420,383
MME_Alentejo_01,2025-09-10 20:00:00,Huawei,4124,417,393,68.72857671359745,140,211,194,470,418
MME_Alentejo_01,2025-09-10 20:15:00,Huawei,3714,386,370,53.57441848013139,148,186,178,428,398
MME_Alentejo_01,2025-09-10 20:30:00,Huawei,3033,303,286,46.28851006613171,136,148,153,336,303
MME_Alentejo_01,2025-09-10 20:45:00,Huawei,4132,427,407,65.12714883036594,168,205,188,474,437
MME_Alentejo_01,2025-09-10 21:00:00,Huawei,4362,428,401,59.40468411369531,222,216,218,482,429
MME_Alentejo_01,2025-09-10 21:15:00,Huawei,3859,390,369,51.46960997316575,176,193,186,426,373
MME_Alentejo_01,2025-09-10 21:30:00,Huawei,4533,462,428,66.84029706728019,165,222,205,513,452
MME_Alentejo_01,2025-09-10 21:45:00,Huawei,4447,421,406,50.02040925964592,142,222,215,485,444
MME_Alentejo_01,2025-09-10 22:00:00,Huawei,1777,188,183,43.33383545931717,100,71,78,197,201
MME_Alentejo_01,2025-09-10 22:15:00,Huawei,2061,199,185,38.02540008720034,121,95,91,226,188
MME_Alentejo_01,2025-09-10 22:30:00,Huawei,1931,170,163,38.68878487958793,88,94,95,176,167
MME_Alentejo_01,2025-09-10 22:45:00,Huawei,1681,143,137,43.99184875698769,50,85,81,157,145
MME_Alentejo_01,2025-09-10 23:00:00,Huawei,1880,202,196,46.20473051826751,82,93,104,235,214
MME_Alentejo_01,2025-09-10 23:15:00,Huawei,2075,215,193,45.107855145368916,125,107,84,253,218
MME_Alentejo_01,2025-09-10 23:30:00,Huawei,2034,201,196,29.252982565549047,94,100,101,204,206
MME_Alentejo_01,2025-09-10 23:45:00,Huawei,1613,181,172,39.33791154615451,115,73,66,203,175
MME_Alentejo_01,2025-09-11 00:00:00,Huawei,2218,203,183,48.705159125975996,117,98,127,211,200
MME_Alentejo_01,2025-09-11 00:15:00,Huawei,2324,228,217,37.85546268676546,132,118,99,246,243
MME_Alentejo_01,2025-09-11 00:30:00,Huawei,1987,205,187,34.009198353804834,86,105,96,230,208
MME_Alentejo_01,2025-09-11 00:45:00,Huawei,1611,139,135,48.95277972872742,95,67,70,160,127
MME_Alentejo_01,2025-09-11 01:00:00,Huawei,1744,173,168,32.49160241314292,85,95,85,187,163
MME_Alentejo_01,2025-09-11 01:15:00,Huawei,1937,151,135,33.20018696828237,100,93,99,174,148
MME_Alentejo_01,2025-09-11 01:30:00,Huawei,2159,219,210,40.95423999102342,89,111,117,240,202
MME_Alentejo_01,2025-09-11 01:45:00,Huawei,2019,180,169,34.76314430713208,80,106,84,189,178
MME_Alentejo_01,2025-09-11 02:00:00,Huawei,1722,144,137,30.80123567926345,85,100,82,165,144
MME_Alentejo_01,2025-09-11 02:15:00,Huawei,2140,210,202,42.88633538364986,111,113,101,233,213
MME_Alentejo_01,2025-09-11 02:30:00,Huawei,1784,183,172,41.14244957602795,108,107,91,193,168
MME_Alentejo_01,2025-09-11 02:45:00,Huawei,1473,178,165,37.29714599534279,72,62,69,208,159
MME_Alentejo_01,2025-09-11 03:00:00,Huawei,2084,196,188,38.23803154811766,101,119,115,209,200
MME_Alentejo_01,2025-09-11 03:15:00,Huawei,2264,243,230,40.57790010719097,77,116,127,274,243
MME_Alentejo_01,2025-09-11 03:30:00,Huawei,1426,146,140,35.959840062423226,85,54,70,148,159
MME_Alentejo_01,2025-09-11 03:45:00,Huawei,2122,233,222,41.03091756112905,131,108,94,239,232
MME_Alentejo_01,2025-09-11 04:00:00,Huawei,1502,126,124,42.978921001553346,97,68,57,139,130
MME_Alentejo_01,2025-09-11 04:15:00,Huawei,1906,197,187,45.63417751306744,89,95,97,202,203
MME_Alentejo_01,2025-09-11 04:30:00,Huawei,1882,201,191,30.831905746513673,65,106,89,219,181
MME_Alentejo_01,2025-09-11 04:45:00,Huawei,2113,227,208,42.18183071198493,78,113,112,248,212
MME_Alentejo_01,2025-09-11 05:00:00,Huawei,2235,255,245,43.0250931442288,49,112,121,283,266
MME_Alentejo_01,2025-09-11 05:15:00,Huawei,2074,221,209,39.256083905230604,83,85,101,250,201
MME_Alentejo_01,2025-09-11 05:30:00,Huawei,1606,160,156,46.33812948618602,96,85,70,185,162
MME_Alentejo_01,2025-09-11 05:45:00,Huawei,1958,207,206,42.93970960988813,90,93,93,244,212
MME_Alentejo_01,2025-09-11 06:00:00,Huawei,2446,227,214,42.27219213316915,95,115,107,236,233
MME_Alentejo_01,2025-09-11 06:15:00,Huawei,3410,340,312,55.51684653212688,155,161,179,372,331
MME_Alentejo_01,2025-09-11 06:30:00,Huawei,3676,364,351,66.99791272666104,132,183,175,395,366
MME_Alentejo_01,2025-09-11 06:45:00,Huawei,2618,287,276,43.09461640753967,113,131,122,318,290
MME_Alentejo_01,2025-09-11 07:00:00,Huawei,3310,348,334,47.62180081194267,145,163,159,382,345
MME_Alentejo_01,2025-09-11 07:15:00,Huawei,3693,374,362,54.82803954943227,159,193,172,405,382
MME_Alentejo_01,2025-09-11 07:30:00,Huawei,3515,326,306,48.33561171336815,132,178,168,364,334
MME_Alentejo_01,2025-09-11 07:45:00,Huawei,2330,237,218,50.56721058071447,100,102,107,260,233
MME_Alentejo_01,2025-09-11 08:00:00,Huawei,5040,486,464,71.38025240259664,199,265,239,541,484
MME_Alentejo_01,2025-09-11 08:15:00,Huawei,4040,423,384,63.920206264878686,192,214,186,461,421
MME_Alentejo_01,2025-09-11 08:30:00,Huawei,4547,427,400,70.8914287546563,186,222,210,467,416
MME_Alentejo_01,2025-09-11 08:45:00,Huawei,3496,378,356,56.08036964365795,146,171,168,408,383
MME_Alentejo_01,2025-09-11 09:00:00,Huawei,3215,301,287,54.25310585350821,137,175,142,334,312
MME_Alentejo_01,2025-09-11 09:15:00,Huawei,3895,381,363,55.58947016044948,185,199,184,409,381
MME_Alentejo_01,2025-09-11 09:30:00,Huawei,4553,472,434,59.05681745806531,191,236,211,510,455
MME_Alentejo_01,2025-09-11 09:45:00,Huawei,4646,459,450,69.74694172632009,198,228,232,517,458
MME_Alentejo_01,2025-09-11 10:00:00,Huawei,3550,355,344,53.43386879588484,179,188,171,401,365
MME_Alentejo_01,2025-09-11 10:15:00,Huawei,3505,359,329,58.68916354422511,169,159,155,405,339
MME_Alentejo_01,2025-09-11 10:30:00,Huawei,2499,237,218,44.178342333901234,74,123,117,245,226
MME_Alentejo_01,2025-09-11 10:45:00,Huawei,3706,356,336,46.96461795277841,112,176,183,394,358
MME_Alentejo_01,2025-09-11 11:00:00,Huawei,2576,281,266,40.35746436001344,119,117,134,313,273
MME_Alentejo_01,2025-09-11 11:15:00,Huawei,2581,254,240,52.827981310321576,117,125,122,288,258
MME_Alentejo_01,2025-09-11 11:30:00,Huawei,2378,241,228,42.961759654453395,128,104,106,253,229
MME_Alentejo_01,2025-09-11 11:45:00,Huawei,2574,229,217,47.7610372557697,117,130,125,240,228
MME_Alentejo_01,2025-09-11 12:00:00,Huawei,4585,492,472,62.11352561354457,172,232,223,527,491
MME_Alentejo_01,2025-09-11 12:15:00,Huawei,4797,484,449,67.04148775800452,186,249,240,543,482
MME_Alentejo_01,2025-09-11 12:30:00,Huawei,4567,492,477,58.8438483383033,219,213,233,539,501
MME_Alentejo_01,2025-09-11 12:45:00,Huawei,3367,326,307,54.822657898869814,143,194,161,368,319
MME_Alentejo_01,2025-09-11 13:00:00,Huawei,3696,344,325,55.445075997012324,129,192,174,385,345
MME_Alentejo_01,2025-09-11 13:15:00,Huawei,4191,411,391,58.01562765095921,191,223,200,457,398
MME_Alentejo_01,2025-09-11 13:30:00,Huawei,4475,467,445,67.18947099922359,171,230,217,512,466
MME_Alentejo_01,2025-09-11 13:45:00,Huawei,4545,468,445,62.543240232069685,168,233,210,516,472
MME_Alentejo_01,2025-09-11 14:00:00,Huawei,3061,302,279,50.61161834277055,134,147,153,339,296
MME_Alentejo_01,2025-09-11 14:15:00,Huawei,2025,219,207,48.1022871214531,128,106,93,228,199
MME_Alentejo_01,2025-09-11 14:30:00,Huawei,3284,345,336,53.87356728377971,133,163,158,380,355
MME_Alentejo_01,2025-09-11 14:45:00,Huawei,2728,268,253,46.90217629018642,130,122,122,279,284
MME_Alentejo_01,2025-09-11 15:00:00,Huawei,2642,262,250,50.93598288088522,123,119,129,289,244
MME_Alentejo_01,2025-09-11 15:15:00,Huawei,3158,346,323,52.134044776802,158,150,148,405,343
MME_Alentejo_01,2025-09-11 15:30:00,Huawei,3609,365,347,63.512051681779795,148,193,172,394,353
MME_Alentejo_01,2025-09-11 15:45:00,Huawei,3034,298,284,42.21529181466876,125,155,143,327,301
MME_Alentejo_01,2025-09-11 16:00:00,Huawei,2815,284,273,49.75010107510289,114,152,150,313,282
MME_Alentejo_01,2025-09-11 16:15:00,Huawei,2713,256,239,41.343267531197284,74,137,119,273,255
MME_Alentejo_01,2025-09-11 16:30:00,Huawei,3576,368,342,57.55298230476823,152,179,175,401,352
MME_Alentejo_01,2025-09-11 16:45:00,Huawei,2480,205,195,43.2250544674388,114,123,120,201,206
MME_Alentejo_01,2025-09-11 17:00:00,Huawei,2848,289,264,55.26697724692405,114,160,137,313,277
MME_Alentejo_01,2025-09-11 17:15:00,Huawei,2110,217,207,43.027571647987365,113,105,114,248,210
MME_Alentejo_01,2025-09-11 17:30:00,Huawei,2485,280,265,38.57020113835928,118,100,114,306,280
MME_Alentejo_01,2025-09-11 17:45:00,Huawei,2698,254,240,51.70328613156928,106,116,127,270,255
MME_Alentejo_01,2025-09-11 18:00:00,Huawei,4371,423,410,62.36119841462418,194,226,206,471,424
MME_Alentejo_01,2025-09-11 18:15:00,Huawei,4727,469,438,65.52312006584503,197,233,224,531,462
MME_Alentejo_01,2025-09-11 18:30:00,Huawei,3803,393,375,50.747653778165954,114,184,178,431,385
MME_Alentejo_01,2025-09-11 18:45:00,Huawei,3137,302,295,49.59027762360152,109,158,142,320,314
MME_Alentejo_01,2025-09-11 19:00:00,Huawei,4521,460,453,60.88063417770688,199,237,196,519,471
MME_Alentejo_01,2025-09-11 19:15:00,Huawei,3666,362,343,59.54063914673469,108,163,173,399,357
MME_Alentejo_01,2025-09-11 19:30:00,Huawei,3206,313,304,41.71180610178726,154,156,152,326,312
MME_Alentejo_01,2025-09-11 19:45:00,Huawei,3423,329,310,53.91481561416899,172,175,166,350,322
MME_Alentejo_01,2025-09-11 20:00:00,Huawei,4434,436,418,64.53845285465081,191,195,216,462,429
MME_Alentejo_01,2025-09-11 20:15:00,Huawei,3967,367,351,52.18677350267951,149,210,194,394,366
MME_Alentejo_01,2025-09-11 20:30:00,Huawei,4727,479,457,71.09188887457775,203,242,211,532,491
MME_Alentejo_01,2025-09-11 20:45:00,Huawei,3607,356,337,56.07744068001092,140,184,179,382,365
MME_Alentejo_01,2025-09-11 21:00:00,Huawei,5317,567,531,76.90932633355885,213,269,258,612,553
MME_Alentejo_01,2025-09-11 21:15:00,Huawei,4536,451,433,68.46823139909561,181,232,204,493,463
MME_Alentejo_01,2025-09-11 21:30:00,Huawei,3894,368,362,55.0981098336386,165,194,204,414,384
MME_Alentejo_01,2025-09-11 21:45:00,Huawei,3368,318,301,59.74905010960815,155,159,156,361,312
MME_Alentejo_01,2025-09-11 22:00:00,Huawei,1786,197,186,41.38333847406981,105,93,78,229,205
MME_Alentejo_01,2025-09-11 22:15:00,Huawei,1715,160,147,37.518529949566734,58,95,78,173,157
