SMF_ID,Timestamp,SM_PduSessEstabAtt,SM_PduSessEstabSucc,SM_ActivePDUSessions,N4_SessEstabReq,N4_SessEstabSucc
SMF_Algarve_01,2025-09-18 14:15:00,356,350,1647,409,371
SMF_Algarve_01,2025-09-18 14:30:00,401,388,1870,432,417
SMF_Algarve_01,2025-09-18 14:45:00,211,201,1099,226,205
SMF_Algarve_01,2025-09-18 15:00:00,368,353,1691,414,377
SMF_Algarve_01,2025-09-18 15:15:00,294,291,1257,323,311
SMF_Algarve_01,2025-09-18 15:30:00,277,265,1366,301,275
SMF_Algarve_01,2025-09-18 15:45:00,259,251,1154,269,261
SMF_Algarve_01,2025-09-18 16:00:00,354,335,1653,395,342
SMF_Algarve_01,2025-09-18 16:15:00,322,311,1588,357,329
SMF_Algarve_01,2025-09-18 16:30:00,274,264,1454,311,262
SMF_Algarve_01,2025-09-18 16:45:00,374,349,1785,407,346
SMF_Algarve_01,2025-09-18 17:00:00,235,227,1330,251,250
SMF_Algarve_01,2025-09-18 17:15:00,233,221,1244,256,221
SMF_Algarve_01,2025-09-18 17:30:00,287,286,1239,302,306
SMF_Algarve_01,2025-09-18 17:45:00,226,223,1317,259,230
SMF_Algarve_01,2025-09-18 18:00:00,381,365,1939,414,402
SMF_Algarve_01,2025-09-18 18:15:00,421,402,1745,478,414
SMF_Algarve_01,2025-09-18 18:30:00,353,349,1858,385,384
SMF_Algarve_01,2025-09-18 18:45:00,415,392,1977,456,402
SMF_Algarve_01,2025-09-18 19:00:00,364,349,2235,420,372
SMF_Algarve_01,2025-09-18 19:15:00,458,447,2226,502,478
SMF_Algarve_01,2025-09-18 19:30:00,387,371,2063,425,389
SMF_Algarve_01,2025-09-18 19:45:00,360,348,1686,383,366
SMF_Algarve_01,2025-09-18 20:00:00,392,379,1947,426,395
SMF_Algarve_01,2025-09-18 20:15:00,348,329,1920,374,347
SMF_Algarve_01,2025-09-18 20:30:00,449,441,2114,487,466
SMF_Algarve_01,2025-09-18 20:45:00,372,359,1992,408,368
SMF_Algarve_01,2025-09-18 21:00:00,332,324,1555,378,336
SMF_Algarve_01,2025-09-18 21:15:00,329,320,1906,378,351
SMF_Algarve_01,2025-09-18 21:30:00,359,341,1930,394,364
SMF_Algarve_01,2025-09-18 21:45:00,500,482,2466,550,495
SMF_Algarve_01,2025-09-18 22:00:00,210,206,961,228,220
SMF_Algarve_01,2025-09-18 22:15:00,229,217,1161,252,225
SMF_Algarve_01,2025-09-18 22:30:00,165,158,890,170,164
SMF_Algarve_01,2025-09-18 22:45:00,117,114,839,119,117
SMF_Algarve_01,2025-09-18 23:00:00,154,152,940,162,153
SMF_Algarve_01,2025-09-18 23:15:00,185,178,1002,206,191
SMF_Algarve_01,2025-09-18 23:30:00,322,311,1423,351,334
SMF_Algarve_01,2025-09-18 23:45:00,202,193,956,225,198
SMF_Algarve_01,2025-09-19 00:00:00,135,132,711,151,145
SMF_Algarve_01,2025-09-19 00:15:00,188,180,980,190,190
SMF_Algarve_01,2025-09-19 00:30:00,178,172,862,174,181
SMF_Algarve_01,2025-09-19 00:45:00,131,130,868,135,131
SMF_Algarve_01,2025-09-19 01:00:00,275,270,1092,300,289
SMF_Algarve_01,2025-09-19 01:15:00,185,177,752,193,187
SMF_Algarve_01,2025-09-19 01:30:00,243,237,1094,267,257
SMF_Algarve_01,2025-09-19 01:45:00,165,158,773,187,159
SMF_Algarve_01,2025-09-19 02:00:00,154,149,1024,160,152
SMF_Algarve_01,2025-09-19 02:15:00,284,280,1030,329,295
SMF_Algarve_01,2025-09-19 02:30:00,152,150,612,164,148
SMF_Algarve_01,2025-09-19 02:45:00,187,183,1012,216,198
SMF_Algarve_01,2025-09-19 03:00:00,141,139,867,148,149
SMF_Algarve_01,2025-09-19 03:15:00,167,162,876,169,173
SMF_Algarve_01,2025-09-19 03:30:00,236,225,1174,258,240
SMF_Algarve_01,2025-09-19 03:45:00,179,171,856,197,177
SMF_Algarve_01,2025-09-19 04:00:00,172,167,861,184,173
SMF_Algarve_01,2025-09-19 04:15:00,166,159,896,193,159
SMF_Algarve_01,2025-09-19 04:30:00,183,182,845,204,192
SMF_Algarve_01,2025-09-19 04:45:00,149,144,592,158,152
SMF_Algarve_01,2025-09-19 05:00:00,190,185,946,195,190
SMF_Algarve_01,2025-09-19 05:15:00,132,127,606,141,136
SMF_Algarve_01,2025-09-19 05:30:00,243,236,1181,261,251
SMF_Algarve_01,2025-09-19 05:45:00,92,86,584,94,94
SMF_Algarve_01,2025-09-19 06:00:00,353,340,1716,393,354
SMF_Algarve_01,2025-09-19 06:15:00,311,306,1331,348,311
SMF_Algarve_01,2025-09-19 06:30:00,278,266,1489,314,280
SMF_Algarve_01,2025-09-19 06:45:00,326,319,1477,357,327
SMF_Algarve_01,2025-09-19 07:00:00,259,246,1418,284,274
SMF_Algarve_01,2025-09-19 07:15:00,263,256,1108,319,271
SMF_Algarve_01,2025-09-19 07:30:00,307,292,1492,343,304
SMF_Algarve_01,2025-09-19 07:45:00,416,396,1882,475,404
SMF_Algarve_01,2025-09-19 08:00:00,404,393,1995,426,416
SMF_Algarve_01,2025-09-19 08:15:00,359,333,2006,380,353
SMF_Algarve_01,2025-09-19 08:30:00,330,319,1701,363,340
SMF_Algarve_01,2025-09-19 08:45:00,422,408,1923,460,433
SMF_Algarve_01,2025-09-19 09:00:00,404,395,2160,434,430
SMF_Algarve_01,2025-09-19 09:15:00,345,338,1775,370,364
SMF_Algarve_01,2025-09-19 09:30:00,332,322,1664,358,333
SMF_Algarve_01,2025-09-19 09:45:00,426,411,2173,470,412
SMF_Algarve_01,2025-09-19 10:00:00,300,291,1559,320,295
SMF_Algarve_01,2025-09-19 10:15:00,286,279,1165,301,305
SMF_Algarve_01,2025-09-19 10:30:00,405,400,1847,462,427
SMF_Algarve_01,2025-09-19 10:45:00,158,151,794,175,152
SMF_Algarve_01,2025-09-19 11:00:00,278,268,1534,288,288
SMF_Algarve_01,2025-09-19 11:15:00,214,209,1316,213,219
SMF_Algarve_01,2025-09-19 11:30:00,230,220,1146,243,248
SMF_Algarve_01,2025-09-19 11:45:00,309,304,1413,343,320
SMF_Algarve_01,2025-09-19 12:00:00,406,384,1935,450,404
SMF_Algarve_01,2025-09-19 12:15:00,441,428,2309,483,445
SMF_Algarve_01,2025-09-19 12:30:00,334,327,1734,367,347
SMF_Algarve_01,2025-09-19 12:45:00,301,294,1623,340,303
SMF_Algarve_01,2025-09-19 13:00:00,490,469,2517,525,494
SMF_Algarve_01,2025-09-19 13:15:00,487,487,2330,539,497
SMF_Algarve_01,2025-09-19 13:30:00,372,363,1731,410,384
SMF_Algarve_01,2025-09-19 13:45:00,337,324,1674,361,351
SMF_Algarve_01,2025-09-19 14:00:00,244,237,1084,267,242
SMF_Algarve_01,2025-09-19 14:15:00,279,272,1407,306,271
SMF_Algarve_01,2025-09-19 14:30:00,189,184,1251,221,196
SMF_Algarve_01,2025-09-19 14:45:00,328,317,1679,348,324
SMF_Algarve_01,2025-09-19 15:00:00,285,268,1496,328,298
SMF_Algarve_01,2025-09-19 15:15:00,263,255,1372,303,263
SMF_Algarve_01,2025-09-19 15:30:00,251,245,1290,261,253
SMF_Algarve_01,2025-09-19 15:45:00,264,260,1443,285,277
SMF_Algarve_01,2025-09-19 16:00:00,256,253,1365,278,260
SMF_Algarve_01,2025-09-19 16:15:00,302,290,1458,326,296
SMF_Algarve_01,2025-09-19 16:30:00,286,273,1364,296,279
SMF_Algarve_01,2025-09-19 16:45:00,315,305,1559,352,303
SMF_Algarve_01,2025-09-19 17:00:00,235,237,1043,249,254
SMF_Algarve_01,2025-09-19 17:15:00,294,284,1384,317,286
SMF_Algarve_01,2025-09-19 17:30:00,223,219,1156,236,218
SMF_Algarve_01,2025-09-19 17:45:00,321,317,1677,343,327
SMF_Algarve_01,2025-09-19 18:00:00,460,446,2108,493,462
SMF_Algarve_01,2025-09-19 18:15:00,298,294,1655,320,307
SMF_Algarve_01,2025-09-19 18:30:00,421,412,1681,452,428
SMF_Algarve_01,2025-09-19 18:45:00,301,290,1443,316,300
SMF_Algarve_01,2025-09-19 19:00:00,386,373,2014,413,385
SMF_Algarve_01,2025-09-19 19:15:00,329,319,1810,369,324
SMF_Algarve_01,2025-09-19 19:30:00,333,316,1756,364,336
SMF_Algarve_01,2025-09-19 19:45:00,485,456,2397,536,484
SMF_Algarve_01,2025-09-19 20:00:00,527,514,2632,604,546
SMF_Algarve_01,2025-09-19 20:15:00,352,336,1656,405,354
SMF_Algarve_01,2025-09-19 20:30:00,539,517,2355,601,546
SMF_Algarve_01,2025-09-19 20:45:00,318,296,1937,366,301
SMF_Algarve_01,2025-09-19 21:00:00,358,348,1854,368,356
SMF_Algarve_01,2025-09-19 21:15:00,399,390,2111,430,413
SMF_Algarve_01,2025-09-19 21:30:00,361,349,1776,392,369
SMF_Algarve_01,2025-09-19 21:45:00,305,296,1745,337,308
SMF_Algarve_01,2025-09-19 22:00:00,210,199,1168,251,204
SMF_Algarve_01,2025-09-19 22:15:00,158,155,599,177,154
SMF_Algarve_01,2025-09-19 22:30:00,150,147,1031,173,162
SMF_Algarve_01,2025-09-19 22:45:00,145,139,709,165,142
SMF_Algarve_01,2025-09-19 23:00:00,171,162,810,183,149
SMF_Algarve_01,2025-09-19 23:15:00,93,90,654,103,101
SMF_Algarve_01,2025-09-19 23:30:00,189,187,871,195,203
SMF_Algarve_01,2025-09-19 23:45:00,246,242,1135,248,252
SMF_Algarve_01,2025-09-20 00:00:00,92,89,535,108,97
SMF_Algarve_01,2025-09-20 00:15:00,98,92,721,107,108
SMF_Algarve_01,2025-09-20 00:30:00,98,97,580,114,100
SMF_Algarve_01,2025-09-20 00:45:00,90,88,631,99,92
SMF_Algarve_01,2025-09-20 01:00:00,100,95,770,121,99
SMF_Algarve_01,2025-09-20 01:15:00,181,169,1036,195,186
SMF_Algarve_01,2025-09-20 01:30:00,111,109,604,126,121
SMF_Algarve_01,2025-09-20 01:45:00,198,193,921,224,211
SMF_Algarve_01,2025-09-20 02:00:00,175,174,865,194,178
SMF_Algarve_01,2025-09-20 02:15:00,122,116,726,134,112
SMF_Algarve_01,2025-09-20 02:30:00,144,138,883,156,136
SMF_Algarve_01,2025-09-20 02:45:00,138,132,707,137,142
SMF_Algarve_01,2025-09-20 03:00:00,135,129,749,145,127
SMF_Algarve_01,2025-09-20 03:15:00,110,107,522,118,120
SMF_Algarve_01,2025-09-20 03:30:00,160,152,908,156,157
SMF_Algarve_01,2025-09-20 03:45:00,242,236,1123,265,248
SMF_Algarve_01,2025-09-20 04:00:00,141,138,939,139,157
SMF_Algarve_01,2025-09-20 04:15:00,174,166,652,200,177
SMF_Algarve_01,2025-09-20 04:30:00,129,125,786,139,127
SMF_Algarve_01,2025-09-20 04:45:00,160,157,1043,174,174
SMF_Algarve_01,2025-09-20 05:00:00,196,189,1019,225,185
SMF_Algarve_01,2025-09-20 05:15:00,180,169,780,197,167
SMF_Algarve_01,2025-09-20 05:30:00,171,165,867,205,177
SMF_Algarve_01,2025-09-20 05:45:00,240,225,952,263,229
SMF_Algarve_01,2025-09-20 06:00:00,246,238,897,294,238
SMF_Algarve_01,2025-09-20 06:15:00,164,162,1133,173,162
SMF_Algarve_01,2025-09-20 06:30:00,264,260,1312,280,280
SMF_Algarve_01,2025-09-20 06:45:00,272,272,1370,288,288
SMF_Algarve_01,2025-09-20 07:00:00,172,164,799,171,176
SMF_Algarve_01,2025-09-20 07:15:00,180,174,983,189,188
SMF_Algarve_01,2025-09-20 07:30:00,366,359,1791,392,386
SMF_Algarve_01,2025-09-20 07:45:00,262,257,1099,285,273
SMF_Algarve_01,2025-09-20 08:00:00,284,275,1649,304,275
SMF_Algarve_01,2025-09-20 08:15:00,245,233,975,267,243
SMF_Algarve_01,2025-09-20 08:30:00,344,335,1788,374,338
SMF_Algarve_01,2025-09-20 08:45:00,335,331,1815,372,349
SMF_Algarve_01,2025-09-20 09:00:00,314,293,1664,350,304
SMF_Algarve_01,2025-09-20 09:15:00,384,371,1694,425,382
SMF_Algarve_01,2025-09-20 09:30:00,389,380,1744,423,390
SMF_Algarve_01,2025-09-20 09:45:00,256,253,1425,290,270
SMF_Algarve_01,2025-09-20 10:00:00,235,222,1210,275,221
SMF_Algarve_01,2025-09-20 10:15:00,273,261,1208,306,272
SMF_Algarve_01,2025-09-20 10:30:00,216,211,1098,236,223
SMF_Algarve_01,2025-09-20 10:45:00,264,250,1427,299,260
SMF_Algarve_01,2025-09-20 11:00:00,221,216,1118,231,215
SMF_Algarve_01,2025-09-20 11:15:00,340,338,1679,373,350
SMF_Algarve_01,2025-09-20 11:30:00,229,220,1288,249,232
SMF_Algarve_01,2025-09-20 11:45:00,170,165,1214,202,190
SMF_Algarve_01,2025-09-20 12:00:00,283,282,1567,315,293
SMF_Algarve_01,2025-09-20 12:15:00,322,315,1628,360,329
SMF_Algarve_01,2025-09-20 12:30:00,228,230,1366,277,237
SMF_Algarve_01,2025-09-20 12:45:00,317,305,1603,355,315
SMF_Algarve_01,2025-09-20 13:00:00,227,219,1562,256,218
SMF_Algarve_01,2025-09-20 13:15:00,322,303,1572,346,318
SMF_Algarve_01,2025-09-20 13:30:00,332,323,1688,378,351
SMF_Algarve_01,2025-09-20 13:45:00,388,374,1778,415,384
SMF_Algarve_01,2025-09-20 14:00:00,330,317,1487,376,313
SMF_Algarve_01,2025-09-20 14:15:00,261,247,1364,289,254
SMF_Algarve_01,2025-09-20 14:30:00,269,256,1286,298,256
SMF_Algarve_01,2025-09-20 14:45:00,241,230,1150,256,242
SMF_Algarve_01,2025-09-20 15:00:00,182,175,998,208,171
SMF_Algarve_01,2025-09-20 15:15:00,205,205,1087,216,204
SMF_Algarve_01,2025-09-20 15:30:00,353,337,1652,398,362
SMF_Algarve_01,2025-09-20 15:45:00,265,250,1384,300,263
SMF_Algarve_01,2025-09-20 16:00:00,218,212,1043,221,227
SMF_Algarve_01,2025-09-20 16:15:00,171,166,995,194,180
SMF_Algarve_01,2025-09-20 16:30:00,233,229,1183,278,245
SMF_Algarve_01,2025-09-20 16:45:00,275,267,946,302,273
SMF_Algarve_01,2025-09-20 17:00:00,247,235,1267,272,257
SMF_Algarve_01,2025-09-20 17:15:00,284,279,1314,327,287
SMF_Algarve_01,2025-09-20 17:30:00,209,204,1307,233,202
SMF_Algarve_01,2025-09-20 17:45:00,152,147,918,156,151
SMF_Algarve_01,2025-09-20 18:00:00,341,327,1495,379,348
SMF_Algarve_01,2025-09-20 18:15:00,335,324,1633,370,360
SMF_Algarve_01,2025-09-20 18:30:00,165,162,902,185,170
SMF_Algarve_01,2025-09-20 18:45:00,412,399,1829,456,421
SMF_Algarve_01,2025-09-20 19:00:00,418,403,1844,451,418
SMF_Algarve_01,2025-09-20 19:15:00,301,300,1565,330,327
SMF_Algarve_01,2025-09-20 19:30:00,333,326,1722,373,349
SMF_Algarve_01,2025-09-20 19:45:00,439,420,2002,492,432
SMF_Algarve_01,2025-09-20 20:00:00,342,317,1616,367,329
SMF_Algarve_01,2025-09-20 20:15:00,410,396,2010,460,410
SMF_Algarve_01,2025-09-20 20:30:00,391,386,1731,421,407
SMF_Algarve_01,2025-09-20 20:45:00,290,289,1372,300,299
SMF_Algarve_01,2025-09-20 21:00:00,398,391,1949,431,407
SMF_Algarve_01,2025-09-20 21:15:00,354,342,2037,402,362
SMF_Algarve_01,2025-09-20 21:30:00,257,251,1287,279,264
SMF_Algarve_01,2025-09-20 21:45:00,417,399,1958,441,418
SMF_Algarve_01,2025-09-20 22:00:00,181,178,892,192,185
SMF_Algarve_01,2025-09-20 22:15:00,169,167,1108,183,191
SMF_Algarve_01,2025-09-20 22:30:00,143,141,813,162,141
SMF_Algarve_01,2025-09-20 22:45:00,120,116,614,136,117
SMF_Algarve_01,2025-09-20 23:00:00,102,98,559,105,101
SMF_Algarve_01,2025-09-20 23:15:00,226,221,1056,247,228
SMF_Algarve_01,2025-09-20 23:30:00,130,126,706,141,135
SMF_Algarve_01,2025-09-20 23:45:00,163,157,869,183,169
SMF_Algarve_01,2025-09-21 00:00:00,134,131,843,151,139
SMF_Algarve_01,2025-09-21 00:15:00,222,220,962,245,232
SMF_Algarve_01,2025-09-21 00:30:00,133,126,812,145,132
SMF_Algarve_01,2025-09-21 00:45:00,188,182,1059,203,189
SMF_Algarve_01,2025-09-21 01:00:00,99,93,593,105,100
SMF_Algarve_01,2025-09-21 01:15:00,115,111,714,138,118
SMF_Algarve_01,2025-09-21 01:30:00,193,187,941,205,207
SMF_Algarve_01,2025-09-21 01:45:00,156,146,691,165,164
SMF_Algarve_01,2025-09-21 02:00:00,168,166,985,200,175
SMF_Algarve_01,2025-09-21 02:15:00,59,57,503,65,57
SMF_Algarve_01,2025-09-21 02:30:00,169,167,806,218,173
SMF_Algarve_01,2025-09-21 02:45:00,102,99,654,107,102
SMF_Algarve_01,2025-09-21 03:00:00,121,118,841,135,127
SMF_Algarve_01,2025-09-21 03:15:00,233,224,928,258,234
SMF_Algarve_01,2025-09-21 03:30:00,125,122,668,140,129
SMF_Algarve_01,2025-09-21 03:45:00,220,211,796,234,211
SMF_Algarve_01,2025-09-21 04:00:00,83,81,701,101,94
SMF_Algarve_01,2025-09-21 04:15:00,265,255,1254,274,255
SMF_Algarve_01,2025-09-21 04:30:00,181,177,693,203,185
SMF_Algarve_01,2025-09-21 04:45:00,183,174,1003,205,183
SMF_Algarve_01,2025-09-21 05:00:00,239,228,1047,277,231
SMF_Algarve_01,2025-09-21 05:15:00,105,101,694,121,123
SMF_Algarve_01,2025-09-21 05:30:00,224,212,893,244,223
SMF_Algarve_01,2025-09-21 05:45:00,147,140,571,158,145
SMF_Algarve_01,2025-09-21 06:00:00,274,263,1282,301,271
SMF_Algarve_01,2025-09-21 06:15:00,111,107,919,140,128
SMF_Algarve_01,2025-09-21 06:30:00,261,249,1273,296,263
SMF_Algarve_01,2025-09-21 06:45:00,304,294,1179,337,308
SMF_Algarve_01,2025-09-21 07:00:00,221,213,1204,222,212
SMF_Algarve_01,2025-09-21 07:15:00,238,234,1189,263,248
SMF_Algarve_01,2025-09-21 07:30:00,176,175,781,201,183
SMF_Algarve_01,2025-09-21 07:45:00,159,157,948,190,162
SMF_Algarve_01,2025-09-21 08:00:00,396,382,1845,448,389
SMF_Algarve_01,2025-09-21 08:15:00,383,380,1821,427,391
SMF_Algarve_01,2025-09-21 08:30:00,295,285,1319,314,281
SMF_Algarve_01,2025-09-21 08:45:00,301,297,1451,331,316
SMF_Algarve_01,2025-09-21 09:00:00,202,197,1196,225,200
SMF_Algarve_01,2025-09-21 09:15:00,258,245,1496,293,267
SMF_Algarve_01,2025-09-21 09:30:00,327,322,1687,373,340
SMF_Algarve_01,2025-09-21 09:45:00,391,374,1807,433,402
SMF_Algarve_01,2025-09-21 10:00:00,218,211,1136,253,231
SMF_Algarve_01,2025-09-21 10:15:00,221,216,1366,249,238
SMF_Algarve_01,2025-09-21 10:30:00,167,163,680,180,153
SMF_Algarve_01,2025-09-21 10:45:00,295,280,1426,332,302
SMF_Algarve_01,2025-09-21 11:00:00,259,257,1285,296,263
SMF_Algarve_01,2025-09-21 11:15:00,105,101,871,119,92
SMF_Algarve_01,2025-09-21 11:30:00,317,308,1348,351,322
SMF_Algarve_01,2025-09-21 11:45:00,334,326,1473,360,353
SMF_Algarve_01,2025-09-21 12:00:00,380,359,1803,423,386
SMF_Algarve_01,2025-09-21 12:15:00,278,274,1369,312,281
SMF_Algarve_01,2025-09-21 12:30:00,384,378,2009,415,401
SMF_Algarve_01,2025-09-21 12:45:00,376,363,1940,427,378
SMF_Algarve_01,2025-09-21 13:00:00,314,302,1540,342,332
SMF_Algarve_01,2025-09-21 13:15:00,335,323,1743,371,334
SMF_Algarve_01,2025-09-21 13:30:00,290,280,1505,300,288
SMF_Algarve_01,2025-09-21 13:45:00,325,314,1817,366,331
SMF_Algarve_01,2025-09-21 14:00:00,243,243,1116,272,253
SMF_Algarve_01,2025-09-21 14:15:00,298,284,1297,327,288
SMF_Algarve_01,2025-09-21 14:30:00,322,312,1385,373,314
SMF_Algarve_01,2025-09-21 14:45:00,234,223,1257,253,236
SMF_Algarve_01,2025-09-21 15:00:00,195,194,999,212,199
SMF_Algarve_01,2025-09-21 15:15:00,176,170,827,180,177
SMF_Algarve_01,2025-09-21 15:30:00,179,171,1114,186,171
SMF_Algarve_01,2025-09-21 15:45:00,195,191,959,207,200
SMF_Algarve_01,2025-09-21 16:00:00,275,269,1301,334,281
SMF_Algarve_01,2025-09-21 16:15:00,227,221,747,266,228
SMF_Algarve_01,2025-09-21 16:30:00,215,207,1054,239,216
SMF_Algarve_01,2025-09-21 16:45:00,162,158,881,188,158
SMF_Algarve_01,2025-09-21 17:00:00,247,241,1439,275,243
SMF_Algarve_01,2025-09-21 17:15:00,300,284,1300,329,299
SMF_Algarve_01,2025-09-21 17:30:00,162,157,684,197,152
SMF_Algarve_01,2025-09-21 17:45:00,289,278,1373,316,294
SMF_Algarve_01,2025-09-21 18:00:00,340,327,1669,387,335
SMF_Algarve_01,2025-09-21 18:15:00,231,222,1037,265,229
SMF_Algarve_01,2025-09-21 18:30:00,430,425,2145,474,437
SMF_Algarve_01,2025-09-21 18:45:00,377,370,1713,393,382
SMF_Algarve_01,2025-09-21 19:00:00,294,280,1388,316,295
SMF_Algarve_01,2025-09-21 19:15:00,256,249,1432,281,266
SMF_Algarve_01,2025-09-21 19:30:00,310,300,1496,341,310
SMF_Algarve_01,2025-09-21 19:45:00,220,216,1304,227,224
SMF_Algarve_01,2025-09-21 20:00:00,295,287,1418,321,304
SMF_Algarve_01,2025-09-21 20:15:00,335,321,1775,347,325
SMF_Algarve_01,2025-09-21 20:30:00,475,451,2103,515,488
SMF_Algarve_01,2025-09-21 20:45:00,283,277,1542,304,292
SMF_Algarve_01,2025-09-21 21:00:00,271,266,1283,306,276
SMF_Algarve_01,2025-09-21 21:15:00,314,308,1318,359,321
SMF_Algarve_01,2025-09-21 21:30:00,299,290,1418,333,306
SMF_Algarve_01,2025-09-21 21:45:00,318,304,1408,353,343
SMF_Algarve_01,2025-09-21 22:00:00,197,188,957,224,198
SMF_Algarve_01,2025-09-21 22:15:00,134,127,630,162,133
SMF_Algarve_01,2025-09-21 22:30:00,240,228,991,273,251
SMF_Algarve_01,2025-09-21 22:45:00,114,109,838,116,117
SMF_Algarve_01,2025-09-21 23:00:00,183,174,1022,194,183
SMF_Algarve_01,2025-09-21 23:15:00,236,226,906,261,247
SMF_Algarve_01,2025-09-21 23:30:00,111,110,597,132,107
SMF_Algarve_01,2025-09-21 23:45:00,145,140,808,173,138
SMF_Algarve_01,2025-09-22 00:00:00,228,225,1158,254,241
SMF_Algarve_01,2025-09-22 00:15:00,182,176,1075,187,183
SMF_Algarve_01,2025-09-22 00:30:00,212,200,874,225,203
SMF_Algarve_01,2025-09-22 00:45:00,115,110,723,134,119
SMF_Algarve_01,2025-09-22 01:00:00,166,161,990,176,177
SMF_Algarve_01,2025-09-22 01:15:00,128,122,428,128,126
SMF_Algarve_01,2025-09-22 01:30:00,236,227,936,257,237
SMF_Algarve_01,2025-09-22 01:45:00,103,98,658,115,92
SMF_Algarve_01,2025-09-22 02:00:00,189,183,975,203,174
SMF_Algarve_01,2025-09-22 02:15:00,166,162,897,174,165
SMF_Algarve_01,2025-09-22 02:30:00,206,205,860,226,208
SMF_Algarve_01,2025-09-22 02:45:00,193,183,996,215,202
SMF_Algarve_01,2025-09-22 03:00:00,175,166,658,193,181
SMF_Algarve_01,2025-09-22 03:15:00,131,130,837,124,143
SMF_Algarve_01,2025-09-22 03:30:00,133,127,568,126,123
SMF_Algarve_01,2025-09-22 03:45:00,190,185,775,222,201
SMF_Algarve_01,2025-09-22 04:00:00,227,227,951,247,236
SMF_Algarve_01,2025-09-22 04:15:00,118,114,762,126,120
SMF_Algarve_01,2025-09-22 04:30:00,111,108,895,135,111
SMF_Algarve_01,2025-09-22 04:45:00,173,170,1125,196,192
SMF_Algarve_01,2025-09-22 05:00:00,124,118,942,149,123
SMF_Algarve_01,2025-09-22 05:15:00,194,188,970,211,195
SMF_Algarve_01,2025-09-22 05:30:00,239,235,1076,249,241
SMF_Algarve_01,2025-09-22 05:45:00,164,167,670,188,173
SMF_Algarve_01,2025-09-22 06:00:00,247,242,1238,282,258
SMF_Algarve_01,2025-09-22 06:15:00,287,276,1156,305,289
SMF_Algarve_01,2025-09-22 06:30:00,300,287,1415,344,298
SMF_Algarve_01,2025-09-22 06:45:00,258,253,1387,287,279
SMF_Algarve_01,2025-09-22 07:00:00,268,257,1324,294,268
SMF_Algarve_01,2025-09-22 07:15:00,316,312,1715,346,334
SMF_Algarve_01,2025-09-22 07:30:00,286,273,1394,300,297
SMF_Algarve_01,2025-09-22 07:45:00,287,274,1276,311,274
SMF_Algarve_01,2025-09-22 08:00:00,405,404,1961,457,421
SMF_Algarve_01,2025-09-22 08:15:00,357,348,1792,383,382
SMF_Algarve_01,2025-09-22 08:30:00,359,336,1821,381,341
SMF_Algarve_01,2025-09-22 08:45:00,354,342,1582,400,367
SMF_Algarve_01,2025-09-22 09:00:00,381,367,1990,420,376
SMF_Algarve_01,2025-09-22 09:15:00,483,468,2494,518,488
SMF_Algarve_01,2025-09-22 09:30:00,380,362,1995,428,379
SMF_Algarve_01,2025-09-22 09:45:00,354,342,1847,402,360
SMF_Algarve_01,2025-09-22 10:00:00,270,257,1374,289,272
SMF_Algarve_01,2025-09-22 10:15:00,284,276,1447,322,289
SMF_Algarve_01,2025-09-22 10:30:00,238,235,1095,279,231
SMF_Algarve_01,2025-09-22 10:45:00,314,303,1584,349,326
SMF_Algarve_01,2025-09-22 11:00:00,158,156,855,172,166
SMF_Algarve_01,2025-09-22 11:15:00,365,363,1703,405,367
SMF_Algarve_01,2025-09-22 11:30:00,235,225,1251,259,233
SMF_Algarve_01,2025-09-22 11:45:00,325,310,1493,351,327
SMF_Algarve_01,2025-09-22 12:00:00,281,269,1683,316,284
SMF_Algarve_01,2025-09-22 12:15:00,446,427,2127,499,438
SMF_Algarve_01,2025-09-22 12:30:00,363,352,1636,416,362
SMF_Algarve_01,2025-09-22 12:45:00,397,385,2136,435,387
SMF_Algarve_01,2025-09-22 13:00:00,397,379,1958,431,411
SMF_Algarve_01,2025-09-22 13:15:00,384,355,2010,410,368
SMF_Algarve_01,2025-09-22 13:30:00,411,400,2011,451,406
SMF_Algarve_01,2025-09-22 13:45:00,261,258,1446,296,252
SMF_Algarve_01,2025-09-22 14:00:00,168,165,1000,199,178
SMF_Algarve_01,2025-09-22 14:15:00,243,227,1321,264,251
SMF_Algarve_01,2025-09-22 14:30:00,184,175,1138,203,188
SMF_Algarve_01,2025-09-22 14:45:00,218,210,1229,253,226
SMF_Algarve_01,2025-09-22 15:00:00,369,361,1545,406,385
SMF_Algarve_01,2025-09-22 15:15:00,257,252,1256,272,271
SMF_Algarve_01,2025-09-22 15:30:00,303,301,1484,326,317
SMF_Algarve_01,2025-09-22 15:45:00,307,301,1439,338,312
SMF_Algarve_01,2025-09-22 16:00:00,249,247,1419,261,254
SMF_Algarve_01,2025-09-22 16:15:00,267,261,1338,300,272
SMF_Algarve_01,2025-09-22 16:30:00,184,174,741,200,188
SMF_Algarve_01,2025-09-22 16:45:00,212,204,1210,248,213
SMF_Algarve_01,2025-09-22 17:00:00,242,234,1172,273,246
SMF_Algarve_01,2025-09-22 17:15:00,314,305,1628,358,330
SMF_Algarve_01,2025-09-22 17:30:00,267,262,1309,309,267
SMF_Algarve_01,2025-09-22 17:45:00,281,275,1290,302,275
SMF_Algarve_01,2025-09-22 18:00:00,449,430,2361,492,452
SMF_Algarve_01,2025-09-22 18:15:00,377,365,1841,387,386
