UPF_ID,Timestamp,GTP_N3_Octets_DL,GTP_N3_Octets_UL,GTP_N3_Packets_DL,GTP_N3_Packets_UL,N6_Throughput_DL,N6_Throughput_UL,Packet_Loss_Rate_UL
UPF_Algarve_01,2025-09-16 14:00:00,669680299,216169980,490321,167469,0.7274305743518283,3.1024665613338063,0.07683638864208434
UPF_Algarve_01,2025-09-16 14:15:00,598637015,384851305,568550,181983,6.502361546917092,4.313925787131254,0.09324814976299588
UPF_Algarve_01,2025-09-16 14:30:00,563884257,128287598,679903,201903,5.651486265085086,3.868901927057812,0.027216732731899104
UPF_Algarve_01,2025-09-16 14:45:00,338436884,190644293,305021,143954,4.6320963187971325,0.7748941947268502,0.17244716396286502
UPF_Algarve_01,2025-09-16 15:00:00,741489671,278464000,324854,188259,5.0338540318790574,1.5045775186878947,0.054380181224726445
UPF_Algarve_01,2025-09-16 15:15:00,532936722,285349263,496348,223884,4.811672528832585,2.7550222269381455,0.05098649467602411
UPF_Algarve_01,2025-09-16 15:30:00,715710092,243227316,437224,184149,5.763022645475035,3.13528571248547,0.16411605471549373
UPF_Algarve_01,2025-09-16 15:45:00,874740436,239628762,322942,170063,6.468235844960613,3.827560539688318,0.04393711628578432
UPF_Algarve_01,2025-09-16 16:00:00,1053029283,478656348,693174,329203,7.295447865601042,5.706450749000721,0.10538052051380677
UPF_Algarve_01,2025-09-16 16:15:00,459378248,298241996,478144,243476,6.436476359750718,3.465290798943208,0.11200096592341738
UPF_Algarve_01,2025-09-16 16:30:00,477678398,345953404,232856,150331,5.28699202295258,4.325425200784889,0.14336917793155685
UPF_Algarve_01,2025-09-16 16:45:00,1013089102,272862166,404664,236215,9.483345837076662,3.6962734346457107,0.17471040496603185
UPF_Algarve_01,2025-09-16 17:00:00,620840043,156044604,408163,176686,5.154720422508957,2.3334906963700286,0.10260269245635673
UPF_Algarve_01,2025-09-16 17:15:00,625377170,486291931,227713,220166,6.72182944383348,3.347565783698455,0.041004376401426526
UPF_Algarve_01,2025-09-16 17:30:00,805400352,368042152,450642,237075,7.473986431871026,3.267258079014411,0.11844406707861513
UPF_Algarve_01,2025-09-16 17:45:00,956963847,319832525,459004,297154,9.581780734520628,4.325053338621253,0.1460878577819188
UPF_Algarve_01,2025-09-16 18:00:00,836093471,517854432,679179,237781,10.095058398324555,6.024461561996459,0.18493419287200452
UPF_Algarve_01,2025-09-16 18:15:00,1282915540,496031271,612655,278313,10.233918154700204,5.437762587685396,0.11828687554711383
UPF_Algarve_01,2025-09-16 18:30:00,859966940,416411661,602345,228012,10.725161899800908,5.267631794988916,0.08629586155024267
UPF_Algarve_01,2025-09-16 18:45:00,1189490473,395467875,628115,336697,5.484587625364115,5.661303908640897,0.07053472466821833
UPF_Algarve_01,2025-09-16 19:00:00,836079662,498181768,470667,342533,5.8854835657356315,4.071004397599856,0.17551462004319143
UPF_Algarve_01,2025-09-16 19:15:00,934830172,459397126,769122,261345,8.260043077759082,5.195994691264834,0.1726873244193842
UPF_Algarve_01,2025-09-16 19:30:00,727103673,327363752,288018,188240,5.225659556336415,3.141307347478002,0.08457716458456879
UPF_Algarve_01,2025-09-16 19:45:00,754879251,235275749,361635,278971,4.914478450259248,4.069931599598502,0.10836753472145469
UPF_Algarve_01,2025-09-16 20:00:00,741868938,258718391,462656,314968,7.9791274139999455,3.0120496221751063,0.16221371355085812
UPF_Algarve_01,2025-09-16 20:15:00,1335610789,380873323,679260,332275,5.657304064968676,4.4155920496393355,0.15492656743434102
UPF_Algarve_01,2025-09-16 20:30:00,713454166,364850646,465484,194268,9.826856804810367,3.930279264995168,0.014219348500752169
UPF_Algarve_01,2025-09-16 20:45:00,803564053,309533551,360960,239275,8.33454133662763,3.227177034399781,0.08835890046277345
UPF_Algarve_01,2025-09-16 21:00:00,965689141,579532923,564545,396128,10.10463885590167,4.983495278937449,0.14198824235501467
UPF_Algarve_01,2025-09-16 21:15:00,1353049305,594591203,794916,327522,12.2104768512362,5.792826413895695,0.1911400694596222
UPF_Algarve_01,2025-09-16 21:30:00,664117002,390354788,540820,344489,6.074205007008667,5.447293611390483,0.10674044724735493
UPF_Algarve_01,2025-09-16 21:45:00,542948918,110811352,489816,114385,3.1601255380281628,2.031461899801833,0.1365690671210984
UPF_Algarve_01,2025-09-16 22:00:00,210499557,151372036,133232,89544,5.286938305873425,1.106146311435313,0.1493096513637094
UPF_Algarve_01,2025-09-16 22:15:00,33240898,56006456,86408,-32451,0.0,1.4759372568025677,0.11777842311640965
UPF_Algarve_01,2025-09-16 22:30:00,531160098,222491331,391542,209651,3.4445073762279543,1.7378661339282273,0.12626394461188645
UPF_Algarve_01,2025-09-16 22:45:00,111411263,209217576,128203,42644,6.083137760933257,1.3375829611519419,0.15525518964894922
UPF_Algarve_01,2025-09-16 23:00:00,645625924,106274482,158266,140252,2.076885324925103,1.9040608395779155,0.12085667500184599
UPF_Algarve_01,2025-09-16 23:15:00,118469349,184694631,321854,142021,3.6381606589543485,3.108634917937474,0.16241724849794661
UPF_Algarve_01,2025-09-16 23:30:00,151671067,63469248,21357,76343,2.918876618995167,1.675046854180756,0.0038613968041639884
UPF_Algarve_01,2025-09-16 23:45:00,326584879,126532967,162168,118868,1.768839756633845,1.6770363016449186,0.14337048896441262
UPF_Algarve_01,2025-09-17 00:00:00,770339959,130800260,206664,100875,0.13224629348636618,2.5978757446877316,0.12450238636064431
UPF_Algarve_01,2025-09-17 00:15:00,437466441,195860562,217866,92766,1.389334901329716,0.7572659887060467,0.029088423953758144
UPF_Algarve_01,2025-09-17 00:30:00,90624471,123154558,-33890,171390,0.0,2.103050511892959,0.07444887368232359
UPF_Algarve_01,2025-09-17 00:45:00,196501810,150892420,226570,108398,3.944662779240457,0.3939689407257271,0.08751910704155039
UPF_Algarve_01,2025-09-17 01:00:00,133933662,161312837,88839,84706,4.228725659734546,0.40786531278364513,0.06931513103335883
UPF_Algarve_01,2025-09-17 01:15:00,548215905,668402,135144,90771,2.419393176743244,1.8871321031697943,0.07644641099216244
UPF_Algarve_01,2025-09-17 01:30:00,489936497,49283423,225394,131174,2.4437693135319845,0.0,0.0019492769684160832
UPF_Algarve_01,2025-09-17 01:45:00,510900009,149636359,320310,111714,5.82260310474497,2.521657890911432,0.15463405925081602
UPF_Algarve_01,2025-09-17 02:00:00,202307621,50658840,86415,59340,1.8484491058941692,1.8581273048687543,0.10760791838784595
UPF_Algarve_01,2025-09-17 02:15:00,232032172,126361776,240057,15181,2.409688772632165,0.6014445164422961,0.06734449028326454
UPF_Algarve_01,2025-09-17 02:30:00,568953981,184371043,265016,119630,2.695462726791585,1.225904243184329,0.1026518986470556
UPF_Algarve_01,2025-09-17 02:45:00,288087213,80257847,21485,91547,2.087249484915941,1.0769917462843852,0.1815425595283376
UPF_Algarve_01,2025-09-17 03:00:00,515460402,154268628,199804,81665,3.814492936452914,2.619403214782592,0.07464201200860052
UPF_Algarve_01,2025-09-17 03:15:00,-218973119,-11891485,215666,89521,1.700293590750027,0.25693102841964865,0.10072677939661234
UPF_Algarve_01,2025-09-17 03:30:00,29405793,155060981,199204,100923,1.9425652557584665,1.253014701882475,0.15888799832767234
UPF_Algarve_01,2025-09-17 03:45:00,408284859,230401223,82714,126830,3.347819708401424,1.8552705439994717,0.0
UPF_Algarve_01,2025-09-17 04:00:00,310249017,81318291,82089,52925,4.422736278673459,2.3347926148811586,0.026998349177183786
UPF_Algarve_01,2025-09-17 04:15:00,437870195,160766910,306115,34618,2.5890802096039893,1.172833910970915,0.008154624483853318
UPF_Algarve_01,2025-09-17 04:30:00,226512606,135571316,-16350,156635,4.530739199031268,0.7395030632807402,0.12811856885540795
UPF_Algarve_01,2025-09-17 04:45:00,544165861,261248123,207058,96733,3.8799851673788757,3.316913366717733,0.0
UPF_Algarve_01,2025-09-17 05:00:00,325691348,90373515,82844,192558,4.01452036719587,2.7162166117439708,0.08096744249823132
UPF_Algarve_01,2025-09-17 05:15:00,259061553,124000665,142481,104242,2.9747484409303775,2.1893442322755456,0.10297291494852859
UPF_Algarve_01,2025-09-17 05:30:00,117507153,114302209,186933,160806,3.446928011933916,0.009847669305131257,0.08868161658217548
UPF_Algarve_01,2025-09-17 05:45:00,41167559,63754375,276461,74246,0.9299112851148594,0.0,0.08982451332033789
UPF_Algarve_01,2025-09-17 06:00:00,865141182,458380098,466422,323918,7.423018689620674,4.869615228763151,0.1175033529487186
UPF_Algarve_01,2025-09-17 06:15:00,423238604,330031476,506526,217806,8.805988658891195,3.2175875868610797,0.09524376213336144
UPF_Algarve_01,2025-09-17 06:30:00,393409262,135277713,309478,185553,1.1366904862869585,0.49212204604972887,0.09615995662393025
UPF_Algarve_01,2025-09-17 06:45:00,401052119,217589710,364820,150480,4.626852436677065,3.6711591803681545,0.10744676427745034
UPF_Algarve_01,2025-09-17 07:00:00,584139409,268098988,434295,238325,6.49170130459832,3.600094143475832,0.07014517668759591
UPF_Algarve_01,2025-09-17 07:15:00,502454648,374744259,501921,261505,7.923829776197725,4.780791891940462,0.06591817158674465
UPF_Algarve_01,2025-09-17 07:30:00,546388276,249137084,477025,108294,5.576162731439981,2.0491194472999688,0.11897854856679355
UPF_Algarve_01,2025-09-17 07:45:00,612326886,302743199,415605,336806,6.553372333168086,2.513672710637777,0.11481191216257161
UPF_Algarve_01,2025-09-17 08:00:00,1004679063,596080343,833873,343639,11.482404202591576,5.332534397421403,0.14569943703861224
UPF_Algarve_01,2025-09-17 08:15:00,883934928,405545832,604759,314728,9.163046296112105,6.346078891243291,0.05355891805198842
UPF_Algarve_01,2025-09-17 08:30:00,962726046,522736490,868503,409665,11.646902807344317,6.40448203161215,0.07360434536061572
UPF_Algarve_01,2025-09-17 08:45:00,1040366733,595168275,800654,333139,9.271347192489085,5.012056851655765,0.09996410483671264
UPF_Algarve_01,2025-09-17 09:00:00,1323541214,629012193,755666,255318,7.06446172315631,3.788553433611428,0.15356200259450506
UPF_Algarve_01,2025-09-17 09:15:00,1076783663,479833074,580297,356425,10.325504716592585,4.190897869732865,0.18658509411322252
UPF_Algarve_01,2025-09-17 09:30:00,778524532,377741657,511631,223524,10.478220828173477,4.354169985744642,0.0313064264840513
UPF_Algarve_01,2025-09-17 09:45:00,896380292,371436105,642921,434632,11.890894151745659,6.216313610899695,0.0675373331266242
UPF_Algarve_01,2025-09-17 10:00:00,427567259,390551600,336537,229565,5.115597240643715,3.2567942464150725,0.08252718783775759
UPF_Algarve_01,2025-09-17 10:15:00,622271567,196930826,620403,267792,6.426843301438451,3.8674275262574285,0.11928261039199398
UPF_Algarve_01,2025-09-17 10:30:00,807336669,393136970,469505,198646,5.448043766107163,4.619373068001467,0.17178859214693887
UPF_Algarve_01,2025-09-17 10:45:00,335778604,221970764,276826,152961,4.670808238411617,2.3043293464359955,0.07990451569707772
UPF_Algarve_01,2025-09-17 11:00:00,534058669,140908087,272358,121552,0.11280409414070913,1.960020972667263,0.05723901618973937
UPF_Algarve_01,2025-09-17 11:15:00,315320858,212493596,322013,161724,3.880841198596135,2.473619556042224,0.09817081471987478
UPF_Algarve_01,2025-09-17 11:30:00,699874770,79493878,108430,104895,4.753882043651858,3.802911046623314,0.014009102695624137
UPF_Algarve_01,2025-09-17 11:45:00,354423212,403848572,249341,270794,8.767687801809295,2.4216315049474613,0.021271259357830336
UPF_Algarve_01,2025-09-17 12:00:00,1122124372,416395624,690589,342791,8.32515023579191,4.016511818015492,0.10747366845347886
UPF_Algarve_01,2025-09-17 12:15:00,1007502214,550618250,570323,367762,12.552516171725388,5.503973642162452,0.1008848239221925
UPF_Algarve_01,2025-09-17 12:30:00,798328641,371028604,583092,234408,7.993379641612549,4.800469909725172,0.0
UPF_Algarve_01,2025-09-17 12:45:00,861092245,771682129,865806,374452,13.017882103233894,7.384979334721526,0.039081932759165654
UPF_Algarve_01,2025-09-17 13:00:00,812803564,410238910,413084,294688,7.910913560443049,4.025498851021294,0.06638560252635439
UPF_Algarve_01,2025-09-17 13:15:00,611604770,414931912,539707,199131,9.421023069605415,6.104875613626545,0.07866156921923614
UPF_Algarve_01,2025-09-17 13:30:00,938582466,537380877,559797,308046,6.701046448891825,3.702695807228948,0.11176864774760717
UPF_Algarve_01,2025-09-17 13:45:00,1281404141,629714497,740135,331930,10.692836105800161,5.452205667112865,0.03749910142100096
UPF_Algarve_01,2025-09-17 14:00:00,746228381,257602913,455812,200453,4.285368863591272,3.38137538438622,0.08737598845533197
UPF_Algarve_01,2025-09-17 14:15:00,650698429,460472759,534741,314147,7.249021823996296,3.899358640118847,0.12712364120827027
UPF_Algarve_01,2025-09-17 14:30:00,773939874,342614223,339646,259545,7.095736583184453,4.6254142898675,0.15562262894841505
UPF_Algarve_01,2025-09-17 14:45:00,544853324,439769078,628530,252020,4.089273113272513,3.5753137705595677,0.1076644416888862
UPF_Algarve_01,2025-09-17 15:00:00,561081943,199789864,530594,275030,7.7148437558578244,4.123090485679272,0.07329505563383185
UPF_Algarve_01,2025-09-17 15:15:00,797349287,274920779,202306,136040,4.837904328926668,2.136740743778206,0.1950599583212967
UPF_Algarve_01,2025-09-17 15:30:00,315233665,206791779,486259,198607,3.735861838537879,1.5681599625411276,0.14414308867364264
UPF_Algarve_01,2025-09-17 15:45:00,567670306,291301686,252662,104098,0.4365168270935822,2.3745990476476093,0.18254775410759544
UPF_Algarve_01,2025-09-17 16:00:00,1080784120,368989324,561929,196231,7.881032345428224,4.345446083273347,0.11831338223551674
UPF_Algarve_01,2025-09-17 16:15:00,673689636,380331609,207157,212437,7.9438246381794535,2.8141507904996454,0.2154149766249769
UPF_Algarve_01,2025-09-17 16:30:00,548741775,375965007,37642,143565,7.336318546002931,2.8747557126984478,0.12874897364871932
UPF_Algarve_01,2025-09-17 16:45:00,514499641,267595247,406759,195765,3.732929436157601,4.143209971658293,0.1132620121063567
UPF_Algarve_01,2025-09-17 17:00:00,407368327,387203341,240743,206343,3.104866642380974,2.492579076169124,0.17218224131084864
UPF_Algarve_01,2025-09-17 17:15:00,521228005,244858294,464746,143750,5.996796946910804,3.1286857605308582,0.009721834301194082
UPF_Algarve_01,2025-09-17 17:30:00,684619740,328418493,424302,209433,7.389627958259141,3.0170329371682723,0.1279024573188817
UPF_Algarve_01,2025-09-17 17:45:00,647588758,172976679,220899,201232,6.043685175396865,2.5677117916214507,0.08365918638680232
UPF_Algarve_01,2025-09-17 18:00:00,898771715,423460535,650287,373431,9.931609815600506,4.647014932906559,0.17307443560268831
UPF_Algarve_01,2025-09-17 18:15:00,598966053,332412090,630571,383670,7.9019716567040925,5.2172970043292475,0.08560241229309287
UPF_Algarve_01,2025-09-17 18:30:00,902487270,276740167,594455,258299,9.492789987025313,4.791039099802155,0.020099753447813964
UPF_Algarve_01,2025-09-17 18:45:00,625208362,340709234,577087,299153,7.477770122103465,3.324944539194318,0.14945972365208682
UPF_Algarve_01,2025-09-17 19:00:00,1121020684,473692863,934503,409669,14.710819619014407,7.515041206329434,0.03173987501490193
UPF_Algarve_01,2025-09-17 19:15:00,515086696,489144443,757181,338357,9.846269020678303,4.337767368188967,0.13167490019269024
UPF_Algarve_01,2025-09-17 19:30:00,891868276,451419681,682661,379530,9.927107570139555,4.5940449427867325,0.20576563149010993
UPF_Algarve_01,2025-09-17 19:45:00,962961581,447370978,379754,266451,9.327685721976335,2.6668004406652472,0.09799784093707199
UPF_Algarve_01,2025-09-17 20:00:00,958864763,560206969,698032,313467,9.60740812024855,7.110219615583225,0.23511788033351344
UPF_Algarve_01,2025-09-17 20:15:00,1298606712,530734276,765249,472095,10.762189186330321,6.6534891733694845,0.062187123730286425
UPF_Algarve_01,2025-09-17 20:30:00,895372539,496605278,772694,390088,10.436290545987069,5.580571286203295,0.13842698450910684
UPF_Algarve_01,2025-09-17 20:45:00,638372541,356979736,447412,322491,7.240490890071184,4.612019968530799,0.1629557545070868
UPF_Algarve_01,2025-09-17 21:00:00,959941367,544166911,647346,414951,9.777056056585907,5.455260583477649,0.020279196342309944
UPF_Algarve_01,2025-09-17 21:15:00,953749064,453673191,647932,427075,12.143500407830562,6.753022467902822,0.08479650201881958
UPF_Algarve_01,2025-09-17 21:30:00,698874805,326140372,604127,280283,8.326039974278528,4.506892537678503,0.05555081820136987
UPF_Algarve_01,2025-09-17 21:45:00,704852690,391253685,373516,258848,7.605309674709232,4.808634019013443,0.1333792751858248
UPF_Algarve_01,2025-09-17 22:00:00,549449265,6322665,167859,201323,3.096082845081213,1.4004507838066245,0.09958615960994484
UPF_Algarve_01,2025-09-17 22:15:00,420223532,159338057,95615,147619,3.9461262366765544,0.16586347877951524,0.028432594031547104
UPF_Algarve_01,2025-09-17 22:30:00,279737833,247280557,246641,208205,2.1889973416399253,2.562568451070129,0.1356338013892505
UPF_Algarve_01,2025-09-17 22:45:00,196541293,39340555,130385,10018,2.8370923771127554,0.6429858568017925,0.1617234373072136
UPF_Algarve_01,2025-09-17 23:00:00,259024769,268989877,110265,111124,2.0781146857856134,1.8205406326582363,0.027315713965911953
UPF_Algarve_01,2025-09-17 23:15:00,164081418,178458549,264883,169987,3.3009789066670496,2.0989545109419376,0.07754809411939956
UPF_Algarve_01,2025-09-17 23:30:00,324433744,51449581,121727,96919,0.5404891459960846,1.8023295236859602,0.17162704196605966
UPF_Algarve_01,2025-09-17 23:45:00,409777237,70840094,293741,107778,2.8227186264976023,2.246185422695761,0.07100038013184645
UPF_Algarve_01,2025-09-18 00:00:00,503556177,153240541,367681,110974,2.586839726911024,1.9774530612439247,0.09473524801511345
UPF_Algarve_01,2025-09-18 00:15:00,442363359,307520899,116453,135218,2.635438109811771,0.43320347744778154,0.21196019233547972
UPF_Algarve_01,2025-09-18 00:30:00,507939225,172269854,220900,160022,4.219526305740874,1.0527326409989037,0.0
UPF_Algarve_01,2025-09-18 00:45:00,89219197,118413859,205480,111764,2.0419196673436515,1.2963120575774543,0.1308836764337
UPF_Algarve_01,2025-09-18 01:00:00,251274916,75134227,366743,205747,5.135979819215578,0.43562868994911685,0.15603861961189897
UPF_Algarve_01,2025-09-18 01:15:00,-58581473,9457326,145555,118654,1.2202479335500376,0.8408135391910456,0.05848046953242871
UPF_Algarve_01,2025-09-18 01:30:00,476871415,254097782,65223,65270,2.9178479876739813,3.9275678254495645,0.056033947708278006
UPF_Algarve_01,2025-09-18 01:45:00,355453230,239614379,295591,112874,5.435538221619183,1.3844471583389746,0.16352883194738732
UPF_Algarve_01,2025-09-18 02:00:00,274752121,139064652,114662,109955,2.0880020734183136,2.090515113464229,0.13470894780016862
UPF_Algarve_01,2025-09-18 02:15:00,311237167,43387998,62872,59785,1.660921631750131,0.327380873141333,0.08918652029561658
UPF_Algarve_01,2025-09-18 02:30:00,293571083,-11167667,52350,71866,4.654733956202207,2.8434870291846046,0.04575018436675857
UPF_Algarve_01,2025-09-18 02:45:00,352546952,140697997,457986,8465,7.037635501685089,0.0,0.21843961733521577
UPF_Algarve_01,2025-09-18 03:00:00,27601844,206711080,130077,102354,3.1835068896973286,0.2786259133200255,0.07988755540029752
UPF_Algarve_01,2025-09-18 03:15:00,228178344,220110501,272097,115248,2.810486126225324,1.5439637208552386,0.24486607806878893
UPF_Algarve_01,2025-09-18 03:30:00,498006126,136289508,193306,115446,4.160719622603312,1.7511450220629312,0.08076819564482794
UPF_Algarve_01,2025-09-18 03:45:00,399877067,118150352,279376,77376,1.1542078197025165,0.601297753225587,0.16192205263598403
UPF_Algarve_01,2025-09-18 04:00:00,202010401,148631837,186886,158101,5.390187283137255,2.7160325334633524,0.16321721982066895
UPF_Algarve_01,2025-09-18 04:15:00,417832771,47755194,247648,4606,2.5441340473524607,0.7366323942223809,0.0717610415670703
UPF_Algarve_01,2025-09-18 04:30:00,197731936,80533584,144048,64122,0.0,0.0,0.08876149305736795
UPF_Algarve_01,2025-09-18 04:45:00,48172582,-2060145,-7974,62103,0.9100380045483238,0.0,0.06601850252369795
UPF_Algarve_01,2025-09-18 05:00:00,243307248,112615763,260343,60199,3.7082168694561464,1.1663967297262143,0.014370156222703323
UPF_Algarve_01,2025-09-18 05:15:00,355256623,66612588,28430,-93963,0.09733410671393838,0.2777571307107708,0.07931782635438794
UPF_Algarve_01,2025-09-18 05:30:00,477246841,101209421,75540,56794,2.1963196056051717,1.2145141619915683,0.14894945135590038
UPF_Algarve_01,2025-09-18 05:45:00,198217839,40056035,13203,16704,0.10984250416784302,0.0,0.14314371701225395
UPF_Algarve_01,2025-09-18 06:00:00,827531401,470140341,696600,161413,5.965406108212184,3.5688806285044428,0.046395459455617044
UPF_Algarve_01,2025-09-18 06:15:00,571242908,345580365,442654,215667,6.171066478004581,4.797224327107757,0.05514661378980544
UPF_Algarve_01,2025-09-18 06:30:00,272323934,32005184,31699,140064,1.1372701277483692,2.258461180731172,0.08838923735474183
UPF_Algarve_01,2025-09-18 06:45:00,728374977,242828648,279700,229246,6.501525701958072,5.244613661629481,0.0819871113198182
UPF_Algarve_01,2025-09-18 07:00:00,649583687,221686633,492821,206181,6.099621802343384,2.766301685604938,0.10357512846025377
UPF_Algarve_01,2025-09-18 07:15:00,508388527,274220233,313358,175160,5.444362539029538,3.78952258191841,0.035675487175973436
UPF_Algarve_01,2025-09-18 07:30:00,716757817,267308533,360316,291116,6.398796435879537,3.121781235374116,0.1374442831052864
UPF_Algarve_01,2025-09-18 07:45:00,757305622,94302371,443153,211524,6.044183179631495,3.863505747152535,0.09746875729886513
UPF_Algarve_01,2025-09-18 08:00:00,904852365,500714835,668172,328764,11.668499438636715,6.312841688487429,0.08425300985660777
UPF_Algarve_01,2025-09-18 08:15:00,1046915028,456128944,888788,234452,11.705081072828781,6.735240874235368,0.047893906212195206
UPF_Algarve_01,2025-09-18 08:30:00,1108914224,423623513,588989,272856,7.794833865635839,3.963856481639878,0.10277499065308772
UPF_Algarve_01,2025-09-18 08:45:00,1134721505,623721852,889460,339921,13.293575653527009,5.475835884153389,0.019594330515443764
UPF_Algarve_01,2025-09-18 09:00:00,974832271,484273127,691346,367640,9.311604868423608,5.484481771599564,0.07574802425318541
UPF_Algarve_01,2025-09-18 09:15:00,647948375,375922404,419048,188840,8.128511378291183,4.164541348642041,0.012263644910491894
UPF_Algarve_01,2025-09-18 09:30:00,1244900561,442430916,723741,383342,9.45548673284417,4.9753352685052725,0.05148727542609618
UPF_Algarve_01,2025-09-18 09:45:00,970576921,399493714,600057,304398,9.730503988729607,5.728286290858812,0.07436375194239563
UPF_Algarve_01,2025-09-18 10:00:00,568763307,217856563,680263,191694,7.124810577444886,3.3633211849227993,0.13516007405313804
UPF_Algarve_01,2025-09-18 10:15:00,161162138,141073097,143468,126688,5.6091197835168956,0.0,0.006898285677222532
UPF_Algarve_01,2025-09-18 10:30:00,308001021,325941082,309539,193489,5.093468375731243,5.11837994230749,0.006271510529612279
UPF_Algarve_01,2025-09-18 10:45:00,986534382,324785690,408782,262264,5.542476583149703,3.8944703698455796,0.10025974067506102
UPF_Algarve_01,2025-09-18 11:00:00,553163444,197680561,287359,129962,3.200005884097643,2.5468436982996607,0.13563332296825784
UPF_Algarve_01,2025-09-18 11:15:00,426309041,352386913,467530,139715,5.710036379522906,3.4298674044475232,0.13996723874886446
UPF_Algarve_01,2025-09-18 11:30:00,898358622,327639596,386432,241552,5.898386843707191,1.8750822669362202,0.0921303742744238
UPF_Algarve_01,2025-09-18 11:45:00,486505197,287023506,546859,103557,8.481168890618536,2.298823407027041,0.10917448912787542
UPF_Algarve_01,2025-09-18 12:00:00,630843336,357540543,586136,333055,6.393079713058304,4.510866918830679,0.10814509678807677
UPF_Algarve_01,2025-09-18 12:15:00,972814117,573474275,662590,325053,8.297856778351738,4.208782981963758,0.021327298553343144
UPF_Algarve_01,2025-09-18 12:30:00,460817476,129227222,298482,206235,6.606830149825946,3.302469387736034,0.15378609135032115
UPF_Algarve_01,2025-09-18 12:45:00,975165422,377407395,537202,281938,7.886391229478039,4.935290419273432,0.038351523926637356
UPF_Algarve_01,2025-09-18 13:00:00,877869396,398998288,883031,294256,9.572023351415963,5.165058077583799,0.003652797826892387
UPF_Algarve_01,2025-09-18 13:15:00,956823811,539554678,744639,329924,9.885549434853615,4.6986491139452555,0.05713929002209023
UPF_Algarve_01,2025-09-18 13:30:00,427507620,265363911,436696,255336,6.205139868919708,5.279926560310608,0.035761096324704894
UPF_Algarve_01,2025-09-18 13:45:00,1032573496,427017370,763870,300743,11.22403297241805,4.656381042039897,0.12438060872194794
UPF_Algarve_01,2025-09-18 14:00:00,476290551,397260162,318424,249997,6.282461529276463,4.443117574283642,0.10644521545032634
UPF_Algarve_01,2025-09-18 14:15:00,605501505,223697110,283259,222818,5.042309380992559,2.536157362556641,0.11342335207403616
UPF_Algarve_01,2025-09-18 14:30:00,348558387,213265939,106664,259199,5.577673215882369,1.746625431707239,0.13546095987891685
UPF_Algarve_01,2025-09-18 14:45:00,694742640,378196575,530202,140180,5.323762733730472,3.69719705667709,0.11167094911843357
UPF_Algarve_01,2025-09-18 15:00:00,864701054,363280226,494558,311924,5.1893023025079135,4.991888789399701,0.10967785776429687
UPF_Algarve_01,2025-09-18 15:15:00,517161357,437729832,378870,169519,6.0330468553777505,1.667114816911106,0.14317045725761224
UPF_Algarve_01,2025-09-18 15:30:00,570138740,222513129,328732,210988,4.335694922777621,2.8302440752859837,0.00582986639591028
UPF_Algarve_01,2025-09-18 15:45:00,804960414,312194675,573783,251020,6.4466383579372994,4.488670119524735,0.06995988189766493
UPF_Algarve_01,2025-09-18 16:00:00,574718741,305037301,560532,230880,6.397561229680622,2.978370181872431,0.03216642351434244
UPF_Algarve_01,2025-09-18 16:15:00,653538059,276207251,242758,217669,6.285001513932389,3.5376235771137754,0.07783261293615931
UPF_Algarve_01,2025-09-18 16:30:00,593730856,299795996,524800,172351,6.226896137849504,5.281928412227897,0.10938770987496349
UPF_Algarve_01,2025-09-18 16:45:00,739751915,292174939,431684,231262,6.942782991823985,3.589568940216922,0.10689624806834812
UPF_Algarve_01,2025-09-18 17:00:00,441032095,181328561,185724,184457,2.5054221034074162,3.2645529733707495,0.18572486973384558
UPF_Algarve_01,2025-09-18 17:15:00,837943349,424071757,378896,215301,7.512051706437824,2.7747507996576712,0.022615141700902328
UPF_Algarve_01,2025-09-18 17:30:00,715157673,276461019,512371,255037,7.205815241736634,3.585772354789942,0.13892490268399654
UPF_Algarve_01,2025-09-18 17:45:00,451309588,235931956,467754,184053,6.841036677705477,3.8702911979046037,0.11778150279050736
UPF_Algarve_01,2025-09-18 18:00:00,699480891,404411948,256701,258624,7.337899861068732,3.708640842225238,0.10195621101055527
UPF_Algarve_01,2025-09-18 18:15:00,979697734,331144059,660252,331586,8.328790378434313,3.928776318541087,0.08435564198885864
UPF_Algarve_01,2025-09-18 18:30:00,794194271,481125722,465809,343253,9.084090431684892,5.918106777272956,0.1238641640856452
UPF_Algarve_01,2025-09-18 18:45:00,1161042388,370894771,725405,353269,10.535225357551296,4.497152214123754,0.027329760785656812
UPF_Algarve_01,2025-09-18 19:00:00,986262423,536596790,612657,368490,10.521841445701572,5.7174156184404055,0.07271399308744055
UPF_Algarve_01,2025-09-18 19:15:00,847798942,387222974,630087,219319,8.951650382491078,3.4426307090583017,0.06975670872045485
UPF_Algarve_01,2025-09-18 19:30:00,897173466,338284315,554829,267819,12.814044087611077,4.486631676566947,0.03271561727643618
UPF_Algarve_01,2025-09-18 19:45:00,450103668,323668422,562787,257294,7.122048839308033,3.2394817645052854,0.1411952837583338
UPF_Algarve_01,2025-09-18 20:00:00,923956873,385109535,582926,297009,8.94641280132579,5.229124971785749,0.1914042834151649
UPF_Algarve_01,2025-09-18 20:15:00,680888884,317879832,464148,255046,6.095307165889185,3.2062446198805272,0.06492717464232273
