PGW_ID,Timestamp,SM_ActivePDNSessions,SM_PdnConnEstabAtt,SM_PdnConnEstabSucc,SGi_Volume_DL,SGi_Volume_UL,APN_Data_Volume
PGW_Alentejo_02,2025-09-13 13:30:00,1503,291,284,454754427,290129333,903382740
PGW_Alentejo_02,2025-09-13 13:45:00,1712,319,308,662638899,349861305,862077384
PGW_Alentejo_02,2025-09-13 14:00:00,1154,194,186,166528553,162828459,556262593
PGW_Alentejo_02,2025-09-13 14:15:00,1100,223,214,156760245,119794409,446545572
PGW_Alentejo_02,2025-09-13 14:30:00,1355,284,272,590698073,287406785,413922341
PGW_Alentejo_02,2025-09-13 14:45:00,1143,242,239,495989248,119725389,666644671
PGW_Alentejo_02,2025-09-13 15:00:00,1015,256,251,265154735,98751005,292929069
PGW_Alentejo_02,2025-09-13 15:15:00,1062,261,251,442643150,102370365,616339561
PGW_Alentejo_02,2025-09-13 15:30:00,1091,241,234,205663105,135631112,227795144
PGW_Alentejo_02,2025-09-13 15:45:00,1032,260,249,390509424,78493999,276018147
PGW_Alentejo_02,2025-09-13 16:00:00,1158,267,258,70908469,158951319,739010504
PGW_Alentejo_02,2025-09-13 16:15:00,987,243,232,55404311,60856844,627899522
PGW_Alentejo_02,2025-09-13 16:30:00,735,127,121,133236472,68186544,297117216
PGW_Alentejo_02,2025-09-13 16:45:00,1197,264,258,384592780,134770504,757113591
PGW_Alentejo_02,2025-09-13 17:00:00,1335,231,227,386776686,292424884,330175010
PGW_Alentejo_02,2025-09-13 17:15:00,1461,336,320,626160077,371068537,816439262
PGW_Alentejo_02,2025-09-13 17:30:00,1139,207,197,380742967,154744103,582769940
PGW_Alentejo_02,2025-09-13 17:45:00,905,190,189,447706551,159691482,248074219
PGW_Alentejo_02,2025-09-13 18:00:00,1382,273,269,459525536,149738696,729946131
PGW_Alentejo_02,2025-09-13 18:15:00,1610,355,342,621469245,334915550,912561409
PGW_Alentejo_02,2025-09-13 18:30:00,1608,350,343,587889227,361975847,891995731
PGW_Alentejo_02,2025-09-13 18:45:00,1756,375,363,601536195,263359722,856484809
PGW_Alentejo_02,2025-09-13 19:00:00,1392,328,327,403633591,216050136,484283435
PGW_Alentejo_02,2025-09-13 19:15:00,1783,353,336,389516004,150778792,1139301974
PGW_Alentejo_02,2025-09-13 19:30:00,1502,282,270,654867803,266062083,1007680413
PGW_Alentejo_02,2025-09-13 19:45:00,848,152,149,81556671,103214183,233173253
PGW_Alentejo_02,2025-09-13 20:00:00,1582,293,278,581986833,251859630,1079942608
PGW_Alentejo_02,2025-09-13 20:15:00,1255,267,250,382283446,277965215,632642571
PGW_Alentejo_02,2025-09-13 20:30:00,1410,279,272,544501006,275920474,976263909
PGW_Alentejo_02,2025-09-13 20:45:00,1610,287,278,501057425,298992798,667285281
PGW_Alentejo_02,2025-09-13 21:00:00,1653,330,315,773143342,380766951,1064923984
PGW_Alentejo_02,2025-09-13 21:15:00,1309,295,287,517565004,258619181,444405052
PGW_Alentejo_02,2025-09-13 21:30:00,1969,451,447,948687680,239529753,1039224133
PGW_Alentejo_02,2025-09-13 21:45:00,1767,424,408,693514966,354170163,751883491
PGW_Alentejo_02,2025-09-13 22:00:00,797,167,158,241108349,43642787,360429863
PGW_Alentejo_02,2025-09-13 22:15:00,1029,147,142,29130380,92884347,410043313
PGW_Alentejo_02,2025-09-13 22:30:00,1029,224,219,97588980,56148745,245590098
PGW_Alentejo_02,2025-09-13 22:45:00,657,108,107,239274540,-9637629,297750429
PGW_Alentejo_02,2025-09-13 23:00:00,817,171,162,250892298,179380532,323095657
PGW_Alentejo_02,2025-09-13 23:15:00,539,38,37,197088413,70762474,82597940
PGW_Alentejo_02,2025-09-13 23:30:00,927,194,189,332053230,156336520,25719202
PGW_Alentejo_02,2025-09-13 23:45:00,717,211,203,103656420,183968411,484342522
PGW_Alentejo_02,2025-09-14 00:00:00,795,134,131,20629720,167830040,105707920
PGW_Alentejo_02,2025-09-14 00:15:00,809,80,78,188307407,128801534,312132131
PGW_Alentejo_02,2025-09-14 00:30:00,672,133,133,300242842,98099070,165962493
PGW_Alentejo_02,2025-09-14 00:45:00,778,132,130,269850028,165827893,-141378428
PGW_Alentejo_02,2025-09-14 01:00:00,937,192,182,324419577,182688225,674006741
PGW_Alentejo_02,2025-09-14 01:15:00,961,200,188,347849796,168932447,315586755
PGW_Alentejo_02,2025-09-14 01:30:00,576,138,129,277712867,39531474,317219011
PGW_Alentejo_02,2025-09-14 01:45:00,641,90,87,219467026,77205679,181158242
PGW_Alentejo_02,2025-09-14 02:00:00,807,138,131,53659203,105027729,385008836
PGW_Alentejo_02,2025-09-14 02:15:00,829,176,174,158214927,87399358,187401243
PGW_Alentejo_02,2025-09-14 02:30:00,1094,189,187,201088586,226693542,551767731
PGW_Alentejo_02,2025-09-14 02:45:00,1008,170,159,24079638,95425826,582645267
PGW_Alentejo_02,2025-09-14 03:00:00,960,214,207,291664554,120179436,402745423
PGW_Alentejo_02,2025-09-14 03:15:00,714,118,117,65054246,-12443378,66021218
PGW_Alentejo_02,2025-09-14 03:30:00,562,66,63,214342199,160584524,-98951307
PGW_Alentejo_02,2025-09-14 03:45:00,730,189,183,315877914,80716547,557362536
PGW_Alentejo_02,2025-09-14 04:00:00,687,102,96,127216564,104667715,382939439
PGW_Alentejo_02,2025-09-14 04:15:00,799,156,150,250880902,-1893166,-120156035
PGW_Alentejo_02,2025-09-14 04:30:00,899,217,209,163005757,57047981,252089134
PGW_Alentejo_02,2025-09-14 04:45:00,996,216,203,217889821,94785661,262608970
PGW_Alentejo_02,2025-09-14 05:00:00,576,132,128,131832638,-71602875,209616596
PGW_Alentejo_02,2025-09-14 05:15:00,689,158,146,235986952,163681832,8254744
PGW_Alentejo_02,2025-09-14 05:30:00,693,180,176,-43493349,55691779,-14516036
PGW_Alentejo_02,2025-09-14 05:45:00,792,166,162,-111991188,74685618,233747871
PGW_Alentejo_02,2025-09-14 06:00:00,681,166,160,-62708694,158655986,-38920071
PGW_Alentejo_02,2025-09-14 06:15:00,1254,213,208,403468246,88618290,698439233
PGW_Alentejo_02,2025-09-14 06:30:00,1157,250,244,428550379,234164982,339178845
PGW_Alentejo_02,2025-09-14 06:45:00,1082,186,179,563614477,319978659,446218206
PGW_Alentejo_02,2025-09-14 07:00:00,1266,282,277,473014900,176957476,796729617
PGW_Alentejo_02,2025-09-14 07:15:00,1092,275,265,360155454,181027441,955900185
PGW_Alentejo_02,2025-09-14 07:30:00,1120,206,200,351877845,245884999,584627384
PGW_Alentejo_02,2025-09-14 07:45:00,1071,182,177,330344968,113886002,708518390
PGW_Alentejo_02,2025-09-14 08:00:00,1775,364,361,643316171,242279235,1057609903
PGW_Alentejo_02,2025-09-14 08:15:00,1944,396,386,689957586,380902318,1102798207
PGW_Alentejo_02,2025-09-14 08:30:00,1619,386,374,410483449,364365963,1217896439
PGW_Alentejo_02,2025-09-14 08:45:00,1506,292,282,652094944,180318870,716881353
PGW_Alentejo_02,2025-09-14 09:00:00,1804,369,358,1049826300,286618801,1271102730
PGW_Alentejo_02,2025-09-14 09:15:00,1096,222,218,443447800,314177609,850497878
PGW_Alentejo_02,2025-09-14 09:30:00,1475,255,251,860436444,338476017,978183044
PGW_Alentejo_02,2025-09-14 09:45:00,1933,387,370,756585031,268030739,1329610382
PGW_Alentejo_02,2025-09-14 10:00:00,1383,328,323,601152452,288511342,660134607
PGW_Alentejo_02,2025-09-14 10:15:00,931,230,220,404155613,171745830,610749375
PGW_Alentejo_02,2025-09-14 10:30:00,1054,173,165,271260513,194770991,401554511
PGW_Alentejo_02,2025-09-14 10:45:00,961,165,163,382810241,227873027,552222341
PGW_Alentejo_02,2025-09-14 11:00:00,1243,315,304,599955500,152250090,988070796
PGW_Alentejo_02,2025-09-14 11:15:00,1199,214,205,714583563,224425945,405519497
PGW_Alentejo_02,2025-09-14 11:30:00,1279,172,162,194718202,172836494,759067740
PGW_Alentejo_02,2025-09-14 11:45:00,1037,185,176,216225482,16024913,527504346
PGW_Alentejo_02,2025-09-14 12:00:00,1473,291,284,666004612,409995400,525711688
PGW_Alentejo_02,2025-09-14 12:15:00,1725,329,319,780199214,239086876,775770459
PGW_Alentejo_02,2025-09-14 12:30:00,1460,307,301,352791164,234312172,1051617807
PGW_Alentejo_02,2025-09-14 12:45:00,1690,363,353,542068884,340787295,803701575
PGW_Alentejo_02,2025-09-14 13:00:00,1289,215,209,454300052,179315217,385303221
PGW_Alentejo_02,2025-09-14 13:15:00,1868,397,385,783783328,276072177,1205775953
PGW_Alentejo_02,2025-09-14 13:30:00,1865,350,335,806129015,341321470,1248955133
PGW_Alentejo_02,2025-09-14 13:45:00,2121,409,402,772690401,457358904,1165706230
PGW_Alentejo_02,2025-09-14 14:00:00,1245,234,224,191798760,154084143,664313909
PGW_Alentejo_02,2025-09-14 14:15:00,1465,286,284,440855851,189552696,378429567
PGW_Alentejo_02,2025-09-14 14:30:00,1195,297,280,523231822,163178666,1110986476
PGW_Alentejo_02,2025-09-14 14:45:00,1021,222,213,80561514,192822265,393091271
PGW_Alentejo_02,2025-09-14 15:00:00,1234,263,252,517147902,205723964,394167208
PGW_Alentejo_02,2025-09-14 15:15:00,982,218,214,474085288,181922411,637887359
PGW_Alentejo_02,2025-09-14 15:30:00,1221,252,241,255507171,212135746,515014066
PGW_Alentejo_02,2025-09-14 15:45:00,1403,294,277,308930708,218977711,772126998
PGW_Alentejo_02,2025-09-14 16:00:00,1489,270,262,604126257,284141515,679547765
PGW_Alentejo_02,2025-09-14 16:15:00,1464,320,302,593346962,237668335,945699780
PGW_Alentejo_02,2025-09-14 16:30:00,1180,234,229,281224924,240707385,556485130
PGW_Alentejo_02,2025-09-14 16:45:00,1231,305,298,389069908,196370524,682630898
PGW_Alentejo_02,2025-09-14 17:00:00,1436,248,239,658274360,301180039,779145885
PGW_Alentejo_02,2025-09-14 17:15:00,1197,229,220,626947191,148079384,514190533
PGW_Alentejo_02,2025-09-14 17:30:00,1791,339,333,390477497,337230715,1014783862
PGW_Alentejo_02,2025-09-14 17:45:00,1585,332,320,435861280,203446688,763444097
PGW_Alentejo_02,2025-09-14 18:00:00,1589,268,256,666972606,371385844,881160834
PGW_Alentejo_02,2025-09-14 18:15:00,1820,390,375,548211182,307223823,886534271
PGW_Alentejo_02,2025-09-14 18:30:00,1838,348,335,766881896,373751642,842039749
PGW_Alentejo_02,2025-09-14 18:45:00,1126,231,226,424851481,267456337,445549909
PGW_Alentejo_02,2025-09-14 19:00:00,1868,341,334,1043110894,377598820,873270269
PGW_Alentejo_02,2025-09-14 19:15:00,1565,328,303,463415604,219145407,613069505
PGW_Alentejo_02,2025-09-14 19:30:00,1637,300,289,608394101,254471376,839064577
PGW_Alentejo_02,2025-09-14 19:45:00,1436,293,283,587049644,332642002,965245597
PGW_Alentejo_02,2025-09-14 20:00:00,1480,227,215,443374996,331452076,591850081
PGW_Alentejo_02,2025-09-14 20:15:00,1591,272,272,728161710,317231230,1194384548
PGW_Alentejo_02,2025-09-14 20:30:00,1892,372,358,484664343,320587346,749844911
PGW_Alentejo_02,2025-09-14 20:45:00,2097,390,379,780512538,221952767,791922149
PGW_Alentejo_02,2025-09-14 21:00:00,1617,298,287,547313060,189405233,728615928
PGW_Alentejo_02,2025-09-14 21:15:00,1615,294,290,416066227,420185317,691717609
PGW_Alentejo_02,2025-09-14 21:30:00,1308,291,278,417951058,243161281,888787531
PGW_Alentejo_02,2025-09-14 21:45:00,1324,252,239,637146446,259290943,682476599
PGW_Alentejo_02,2025-09-14 22:00:00,695,157,153,40621841,194856405,196821504
PGW_Alentejo_02,2025-09-14 22:15:00,916,205,196,157523811,-48050770,73642973
PGW_Alentejo_02,2025-09-14 22:30:00,699,109,105,437641985,121527780,352040204
PGW_Alentejo_02,2025-09-14 22:45:00,735,89,86,80002013,100467375,408392177
PGW_Alentejo_02,2025-09-14 23:00:00,529,95,90,344812251,84536170,85394412
PGW_Alentejo_02,2025-09-14 23:15:00,893,160,155,209672253,17864572,393032791
PGW_Alentejo_02,2025-09-14 23:30:00,858,155,150,341191486,50910324,119930888
PGW_Alentejo_02,2025-09-14 23:45:00,830,176,171,81317129,132537763,424634622
PGW_Alentejo_02,2025-09-15 00:00:00,619,130,124,-127400637,192492592,221205775
PGW_Alentejo_02,2025-09-15 00:15:00,936,150,148,163813394,201279163,444088951
PGW_Alentejo_02,2025-09-15 00:30:00,1097,193,185,274865414,146968652,583650398
PGW_Alentejo_02,2025-09-15 00:45:00,1020,195,181,245140061,88341617,221328998
PGW_Alentejo_02,2025-09-15 01:00:00,896,182,172,311219902,13206869,214244740
PGW_Alentejo_02,2025-09-15 01:15:00,856,179,174,287139253,79549405,460140768
PGW_Alentejo_02,2025-09-15 01:30:00,603,149,144,61597564,131823871,519884866
PGW_Alentejo_02,2025-09-15 01:45:00,997,169,165,486684891,147254000,265011697
PGW_Alentejo_02,2025-09-15 02:00:00,662,122,121,46640298,82806990,529781579
PGW_Alentejo_02,2025-09-15 02:15:00,1080,171,166,220844563,39831404,393390363
PGW_Alentejo_02,2025-09-15 02:30:00,874,159,156,128611618,27101983,469536640
PGW_Alentejo_02,2025-09-15 02:45:00,1090,240,233,206872770,106589800,384557948
PGW_Alentejo_02,2025-09-15 03:00:00,725,142,139,117738054,140553051,512454688
PGW_Alentejo_02,2025-09-15 03:15:00,772,115,110,210485632,-28074837,-150807022
PGW_Alentejo_02,2025-09-15 03:30:00,496,137,131,-104960054,-14581146,150546076
PGW_Alentejo_02,2025-09-15 03:45:00,1204,208,203,508317631,267828494,598248425
PGW_Alentejo_02,2025-09-15 04:00:00,637,130,126,131006961,57300797,416565176
PGW_Alentejo_02,2025-09-15 04:15:00,766,167,166,226837579,88937964,299588477
PGW_Alentejo_02,2025-09-15 04:30:00,1045,209,204,335001833,158017770,43874310
PGW_Alentejo_02,2025-09-15 04:45:00,860,179,179,291888366,237809293,265403766
PGW_Alentejo_02,2025-09-15 05:00:00,1023,227,227,244202969,254845908,679454580
PGW_Alentejo_02,2025-09-15 05:15:00,1022,153,148,304266333,233084619,437128352
PGW_Alentejo_02,2025-09-15 05:30:00,1246,239,238,158606935,40945571,268558611
PGW_Alentejo_02,2025-09-15 05:45:00,941,196,187,220667180,171395710,394573819
PGW_Alentejo_02,2025-09-15 06:00:00,1096,200,195,423961720,181370114,345869298
PGW_Alentejo_02,2025-09-15 06:15:00,1304,251,238,444119461,329641929,865452418
PGW_Alentejo_02,2025-09-15 06:30:00,1431,282,279,336220697,214899771,666526121
PGW_Alentejo_02,2025-09-15 06:45:00,1512,281,273,547231462,312423925,1095683565
PGW_Alentejo_02,2025-09-15 07:00:00,1381,310,292,394118220,211755109,1050234851
PGW_Alentejo_02,2025-09-15 07:15:00,1387,234,226,827172253,183523507,740470783
PGW_Alentejo_02,2025-09-15 07:30:00,1398,317,306,553590476,164220605,696912551
PGW_Alentejo_02,2025-09-15 07:45:00,1341,227,218,415490102,212489982,1046320107
PGW_Alentejo_02,2025-09-15 08:00:00,1523,311,295,685615469,327871645,870613331
PGW_Alentejo_02,2025-09-15 08:15:00,2270,489,482,1040621263,522586995,1188364822
PGW_Alentejo_02,2025-09-15 08:30:00,1789,385,364,628473654,369745354,1144577915
PGW_Alentejo_02,2025-09-15 08:45:00,1793,383,371,587893627,299801772,721600896
PGW_Alentejo_02,2025-09-15 09:00:00,1957,353,344,697526239,228475750,933060460
PGW_Alentejo_02,2025-09-15 09:15:00,1601,325,311,643957360,300066264,1125674022
PGW_Alentejo_02,2025-09-15 09:30:00,2386,455,441,1047769864,475880872,1416714668
PGW_Alentejo_02,2025-09-15 09:45:00,1668,344,330,648435841,301635889,1002146234
PGW_Alentejo_02,2025-09-15 10:00:00,1076,225,214,241411657,146088832,881973624
PGW_Alentejo_02,2025-09-15 10:15:00,1163,223,215,478220258,229229895,546749695
PGW_Alentejo_02,2025-09-15 10:30:00,1500,282,266,683471019,205483951,810418886
PGW_Alentejo_02,2025-09-15 10:45:00,870,207,198,201713816,135700661,559506280
PGW_Alentejo_02,2025-09-15 11:00:00,1404,261,251,519391501,197016461,906678335
PGW_Alentejo_02,2025-09-15 11:15:00,1569,312,302,557352410,303935000,791132174
PGW_Alentejo_02,2025-09-15 11:30:00,1499,321,303,494054169,323398864,886092544
PGW_Alentejo_02,2025-09-15 11:45:00,1566,308,301,575636355,300487255,1021010731
PGW_Alentejo_02,2025-09-15 12:00:00,1913,373,354,719481413,356587538,1152851653
PGW_Alentejo_02,2025-09-15 12:15:00,1770,392,379,698635861,410377823,933046469
PGW_Alentejo_02,2025-09-15 12:30:00,1832,360,342,851249729,230741400,895300083
PGW_Alentejo_02,2025-09-15 12:45:00,2223,500,474,935516584,342881963,912949337
PGW_Alentejo_02,2025-09-15 13:00:00,1862,383,365,771349831,350237940,1351497623
PGW_Alentejo_02,2025-09-15 13:15:00,1779,340,331,556175559,360554013,770943395
PGW_Alentejo_02,2025-09-15 13:30:00,2099,395,386,640291688,341619416,1345676271
PGW_Alentejo_02,2025-09-15 13:45:00,2631,544,538,1203280904,544051890,1375633578
PGW_Alentejo_02,2025-09-15 14:00:00,1572,316,302,434450402,281037466,792548809
PGW_Alentejo_02,2025-09-15 14:15:00,1294,256,247,325523509,371649009,892241275
PGW_Alentejo_02,2025-09-15 14:30:00,1443,305,293,524173686,202032773,617538855
PGW_Alentejo_02,2025-09-15 14:45:00,1760,379,374,561941665,286788283,428009006
PGW_Alentejo_02,2025-09-15 15:00:00,1532,293,287,483749446,293787731,558054457
PGW_Alentejo_02,2025-09-15 15:15:00,1534,340,324,535942297,281020378,1047883101
PGW_Alentejo_02,2025-09-15 15:30:00,1747,348,329,730366456,405420036,867901171
PGW_Alentejo_02,2025-09-15 15:45:00,1556,299,293,613896553,233450289,717474379
PGW_Alentejo_02,2025-09-15 16:00:00,1616,322,318,369266396,193741278,1128579441
PGW_Alentejo_02,2025-09-15 16:15:00,1230,222,217,528699933,289238173,412705278
PGW_Alentejo_02,2025-09-15 16:30:00,1318,235,224,456540647,293732148,719642333
PGW_Alentejo_02,2025-09-15 16:45:00,1425,274,266,775706915,258266101,862597649
PGW_Alentejo_02,2025-09-15 17:00:00,1375,322,320,417299244,320334629,112797297
PGW_Alentejo_02,2025-09-15 17:15:00,1441,269,258,664765485,214480435,558754738
PGW_Alentejo_02,2025-09-15 17:30:00,1592,311,296,540256519,260619093,775223747
PGW_Alentejo_02,2025-09-15 17:45:00,1834,360,345,728516874,342604821,1010783268
PGW_Alentejo_02,2025-09-15 18:00:00,2194,402,399,552297020,348232299,1001260519
PGW_Alentejo_02,2025-09-15 18:15:00,1921,396,380,926464703,386964165,1132773473
PGW_Alentejo_02,2025-09-15 18:30:00,1971,374,348,896956609,366769689,1070328164
PGW_Alentejo_02,2025-09-15 18:45:00,2025,386,365,593875417,346712469,709342866
PGW_Alentejo_02,2025-09-15 19:00:00,2077,412,403,847230031,358989532,1314719328
PGW_Alentejo_02,2025-09-15 19:15:00,1850,366,354,959954163,421245058,1272633924
PGW_Alentejo_02,2025-09-15 19:30:00,2184,408,401,958389455,392871302,1390003397
PGW_Alentejo_02,2025-09-15 19:45:00,1775,382,376,731210093,355052677,734364399
PGW_Alentejo_02,2025-09-15 20:00:00,1929,371,362,511783370,391617222,1091722421
PGW_Alentejo_02,2025-09-15 20:15:00,1914,420,420,874628030,462931801,1338469654
PGW_Alentejo_02,2025-09-15 20:30:00,1896,415,402,682155969,255633612,822596551
PGW_Alentejo_02,2025-09-15 20:45:00,1944,358,349,726777559,388746794,1470048265
PGW_Alentejo_02,2025-09-15 21:00:00,1859,381,372,850323800,316889072,1396318333
PGW_Alentejo_02,2025-09-15 21:15:00,2462,506,485,938866519,418885036,1200524336
PGW_Alentejo_02,2025-09-15 21:30:00,1819,372,361,602335820,264604945,970613358
PGW_Alentejo_02,2025-09-15 21:45:00,1512,287,281,548984032,275086650,652739750
PGW_Alentejo_02,2025-09-15 22:00:00,633,106,101,154734546,66613621,179227415
PGW_Alentejo_02,2025-09-15 22:15:00,792,133,128,97816272,15244795,-126082807
PGW_Alentejo_02,2025-09-15 22:30:00,828,153,149,208966242,21481871,200434906
PGW_Alentejo_02,2025-09-15 22:45:00,1131,186,180,226244921,187242060,708132062
PGW_Alentejo_02,2025-09-15 23:00:00,1048,207,197,307419615,36660084,536577221
PGW_Alentejo_02,2025-09-15 23:15:00,836,128,125,374888821,161053464,506108380
PGW_Alentejo_02,2025-09-15 23:30:00,1071,259,250,204975881,186600452,487142499
PGW_Alentejo_02,2025-09-15 23:45:00,813,153,144,47467425,46738078,321831414
PGW_Alentejo_02,2025-09-16 00:00:00,571,90,86,515871118,144786024,539133925
PGW_Alentejo_02,2025-09-16 00:15:00,997,196,189,443492456,2908001,356510234
PGW_Alentejo_02,2025-09-16 00:30:00,866,122,117,380531548,116271376,287207584
PGW_Alentejo_02,2025-09-16 00:45:00,497,118,114,87673070,73837826,206828899
PGW_Alentejo_02,2025-09-16 01:00:00,575,140,134,123158694,-550239,32257945
PGW_Alentejo_02,2025-09-16 01:15:00,930,200,193,202827167,150502817,373605310
PGW_Alentejo_02,2025-09-16 01:30:00,1114,213,204,296574116,152120080,247326007
PGW_Alentejo_02,2025-09-16 01:45:00,1029,147,146,172673195,136752472,202597270
PGW_Alentejo_02,2025-09-16 02:00:00,1053,220,223,321690041,173614201,385612956
PGW_Alentejo_02,2025-09-16 02:15:00,642,91,88,345984610,186844520,-114718200
PGW_Alentejo_02,2025-09-16 02:30:00,1150,260,253,293309344,219587119,633225162
PGW_Alentejo_02,2025-09-16 02:45:00,831,157,153,224047293,78962987,411935626
PGW_Alentejo_02,2025-09-16 03:00:00,655,159,153,177565368,163988590,244673553
PGW_Alentejo_02,2025-09-16 03:15:00,845,189,186,193879873,102296138,681734661
PGW_Alentejo_02,2025-09-16 03:30:00,823,203,191,303979401,110330497,596660165
PGW_Alentejo_02,2025-09-16 03:45:00,971,199,192,291954379,99823642,561278886
PGW_Alentejo_02,2025-09-16 04:00:00,875,122,114,111323623,119806760,195745337
PGW_Alentejo_02,2025-09-16 04:15:00,986,224,219,277989476,172559990,327691761
PGW_Alentejo_02,2025-09-16 04:30:00,734,187,179,525482576,132086104,123314312
PGW_Alentejo_02,2025-09-16 04:45:00,747,123,121,210217084,129637550,572211621
PGW_Alentejo_02,2025-09-16 05:00:00,630,153,148,113241903,45802949,392948270
PGW_Alentejo_02,2025-09-16 05:15:00,881,215,208,448502251,44993087,290529712
PGW_Alentejo_02,2025-09-16 05:30:00,772,152,152,297295509,50906041,509796466
PGW_Alentejo_02,2025-09-16 05:45:00,1112,172,168,155711029,63641580,-251705191
PGW_Alentejo_02,2025-09-16 06:00:00,1273,281,272,233750783,164640599,469425868
PGW_Alentejo_02,2025-09-16 06:15:00,1350,258,251,647394454,167692204,556435147
PGW_Alentejo_02,2025-09-16 06:30:00,1457,364,347,534020973,355490956,537440617
PGW_Alentejo_02,2025-09-16 06:45:00,1568,329,315,668059930,189545525,449286369
PGW_Alentejo_02,2025-09-16 07:00:00,1465,294,288,524169050,274891052,892152032
PGW_Alentejo_02,2025-09-16 07:15:00,1333,272,259,567760640,240773844,610832157
PGW_Alentejo_02,2025-09-16 07:30:00,1321,276,269,428803839,300416306,800272314
PGW_Alentejo_02,2025-09-16 07:45:00,1345,230,220,205367679,134644680,297982099
PGW_Alentejo_02,2025-09-16 08:00:00,2458,527,503,948869165,549848330,1706680916
PGW_Alentejo_02,2025-09-16 08:15:00,1943,398,375,616341240,426884995,908747371
PGW_Alentejo_02,2025-09-16 08:30:00,1841,345,332,692850861,416979434,1162734391
PGW_Alentejo_02,2025-09-16 08:45:00,1674,292,285,627937567,253998008,994850133
PGW_Alentejo_02,2025-09-16 09:00:00,1539,255,250,575920266,238473452,572552037
PGW_Alentejo_02,2025-09-16 09:15:00,2199,442,425,851423006,366335184,998053154
PGW_Alentejo_02,2025-09-16 09:30:00,2223,417,398,669097600,382600994,1068008952
PGW_Alentejo_02,2025-09-16 09:45:00,2127,419,397,707325177,283008968,1302608266
PGW_Alentejo_02,2025-09-16 10:00:00,1411,266,256,368862106,180284516,653968831
PGW_Alentejo_02,2025-09-16 10:15:00,767,122,116,233417643,182988067,294325863
PGW_Alentejo_02,2025-09-16 10:30:00,1696,350,337,556152724,333380871,907560027
PGW_Alentejo_02,2025-09-16 10:45:00,962,222,212,278245496,564383,596791766
PGW_Alentejo_02,2025-09-16 11:00:00,1754,318,303,603410018,423583311,1039244668
PGW_Alentejo_02,2025-09-16 11:15:00,1246,203,194,488993771,155129837,535374384
PGW_Alentejo_02,2025-09-16 11:30:00,1184,283,279,371522001,218655396,683442760
PGW_Alentejo_02,2025-09-16 11:45:00,1407,315,305,412151900,233207805,921947617
PGW_Alentejo_02,2025-09-16 12:00:00,1469,325,322,802411026,245545090,393859615
PGW_Alentejo_02,2025-09-16 12:15:00,2009,412,403,518694061,360921245,1053254897
PGW_Alentejo_02,2025-09-16 12:30:00,1378,306,290,414712086,170312770,624482663
PGW_Alentejo_02,2025-09-16 12:45:00,1733,335,322,702144273,278501542,959108803
PGW_Alentejo_02,2025-09-16 13:00:00,1695,337,327,471809775,345734479,1077871657
PGW_Alentejo_02,2025-09-16 13:15:00,1513,283,272,547977275,257268030,375748257
PGW_Alentejo_02,2025-09-16 13:30:00,2060,376,368,766409384,431068422,859738544
PGW_Alentejo_02,2025-09-16 13:45:00,1985,407,404,685903350,307836415,1114103528
PGW_Alentejo_02,2025-09-16 14:00:00,1347,194,190,599534695,296396147,632076297
PGW_Alentejo_02,2025-09-16 14:15:00,1223,244,243,461945660,308207283,837727934
PGW_Alentejo_02,2025-09-16 14:30:00,1664,374,360,740710724,350477381,775892645
PGW_Alentejo_02,2025-09-16 14:45:00,1015,274,255,263271419,84985518,824323825
PGW_Alentejo_02,2025-09-16 15:00:00,1395,285,278,329200179,116762866,395908845
PGW_Alentejo_02,2025-09-16 15:15:00,1180,246,243,511760497,180818863,460664281
PGW_Alentejo_02,2025-09-16 15:30:00,1576,326,315,461040688,298628848,494838743
PGW_Alentejo_02,2025-09-16 15:45:00,1379,256,253,630432540,235451867,779228482
PGW_Alentejo_02,2025-09-16 16:00:00,1393,293,285,383339844,276144402,569015297
PGW_Alentejo_02,2025-09-16 16:15:00,1338,266,268,350121757,135913959,624475596
PGW_Alentejo_02,2025-09-16 16:30:00,1453,278,269,517196783,187797933,749909238
PGW_Alentejo_02,2025-09-16 16:45:00,1620,343,336,506399090,250733046,702016953
PGW_Alentejo_02,2025-09-16 17:00:00,1532,281,268,707123024,264724219,582844214
PGW_Alentejo_02,2025-09-16 17:15:00,944,176,167,391639389,215389726,425642921
PGW_Alentejo_02,2025-09-16 17:30:00,1520,320,312,355884690,296846987,1088443369
PGW_Alentejo_02,2025-09-16 17:45:00,1226,213,207,377310886,140239597,605191999
PGW_Alentejo_02,2025-09-16 18:00:00,1945,391,382,628249760,344659506,975037616
PGW_Alentejo_02,2025-09-16 18:15:00,1681,343,322,549611971,339683833,681080752
PGW_Alentejo_02,2025-09-16 18:30:00,1425,347,337,757282721,263701174,975415430
PGW_Alentejo_02,2025-09-16 18:45:00,1757,350,333,715572486,382443889,945638800
PGW_Alentejo_02,2025-09-16 19:00:00,2177,456,449,1000811875,463841333,1466640869
PGW_Alentejo_02,2025-09-16 19:15:00,1793,410,389,656335996,299580832,849098235
PGW_Alentejo_02,2025-09-16 19:30:00,1811,401,382,584622965,278228979,990311255
PGW_Alentejo_02,2025-09-16 19:45:00,1769,323,310,697314459,319657244,874098648
PGW_Alentejo_02,2025-09-16 20:00:00,2282,523,520,847218395,513577897,1216201283
PGW_Alentejo_02,2025-09-16 20:15:00,1818,352,348,796371373,269512523,1011472476
